time,v_id,trip_utilisation
17253,5,0.8500897666068222
17253,77,0.44938380281690143
17259,339,0.5347313237221494
17260,109,0.5301689460981497
17267,483,0.6318181818181818
17271,110,0.6960378474275577
17278,416,0.7621809744779582
17284,469,0.8320449754040758
17287,498,0.6118472330475448
17295,277,0.56957928802589
17298,472,0.8466334164588528
17306,9,0.7074527252502781
17308,443,0.5745554035567716
17309,304,0.5634408602150538
17316,434,0.6755218216318786
17317,52,0.7011784511784511
17317,387,0.7786442711457708
17319,63,0.5807814149947201
17320,389,0.49918166939443537
17326,326,0.785039941902687
17331,452,0.5204386839481555
17339,127,0.6362777515351913
17341,321,0.581067472306143
17341,341,0.6783068783068783
17341,314,0.5805843543826579
17344,93,0.5766294773928362
17349,31,0.6483271375464684
17363,468,0.6504688832054561
17369,462,0.10910242385859865
17371,114,0.7343251859723698
17378,295,0.35025580480125934
17378,128,0.8503578399479506
17380,38,0.09366219169528567
17384,338,0.29859841560024375
17391,91,0.49932614555256066
17397,37,0.4517522006311244
17401,482,0.4674457429048414
17401,47,0.3337250293772033
17401,291,0.7277892561983471
17402,329,0.7050964868876793
17403,404,0.7032520325203252
17404,270,0.7299760191846523
17416,252,0.1731648878240035
17419,312,0.7765647743813683
17423,400,0.6804894629503739
17430,248,0.47450302506482284
17430,177,0.692429022082019
17440,254,0.362964989059081
17441,417,0.6946308724832215
17443,46,0.2532771535580524
17446,218,0.8595953402820355
17452,325,0.7358101135190919
17452,419,0.5614035087719298
17452,376,0.42229199372056514
17462,484,0.4352187238785177
17465,157,0.6179948586118252
17470,278,0.6737451737451737
17474,476,0.5725552050473186
17486,333,0.587991718426501
17490,466,0.726530612244898
17493,113,0.5903755868544601
17493,296,0.6165452653485952
17494,115,0.5582922824302134
17499,311,0.6504065040650406
17500,210,0.6672591539281906
17500,95,0.7018181818181818
17505,366,0.589086859688196
17508,147,0.44780793319415446
17511,475,0.37644201578627806
17512,267,0.5686274509803921
17514,73,0.22158469945355191
17516,300,0.8350556438791733
17517,359,0.6843537414965987
17518,234,0.7608381502890174
17526,64,0.7670157068062827
17528,440,0.16570669029685423
17536,272,0.7577442414614773
17545,123,0.5041958041958042
17549,451,0.4227405247813411
17565,84,0.44140625
17571,386,0.34419431279620855
17582,453,0.6309362279511533
17588,179,0.32127808988764045
17589,446,0.8236856080722251
17594,253,0.6911636045494314
17611,444,0.6642599277978339
17625,175,0.763265306122449
17626,129,0.2802786709539121
17631,265,0.5348075348075348
17639,117,0.6444906444906445
17642,142,0.22474857892435504
17642,457,0.6658415841584159
17644,139,0.548418024928092
17649,204,0.6758272574312956
17652,496,0.7108521485797523
17671,16,0.454242928452579
17674,29,0.4117647058823529
17675,410,0.5151745068285281
17690,369,0.6841097638800255
17693,280,0.6809787626962143
17696,231,0.5482646420824295
17698,158,0.7963683527885862
17699,236,0.6463104325699746
17706,8,0.5538194444444444
17720,285,0.276786843769766
17723,220,0.6094348659003831
17725,489,0.7721518987341772
17752,461,0.31154192966636607
17761,418,0.10248573757131214
17770,23,0.3315068493150685
17776,447,0.4899159663865546
17794,334,0.77998017839445
17795,180,0.4693221972373916
17801,55,0.7081659973226239
17815,404,0.8495145631067961
17821,50,0.62486602357985
17824,235,0.8349673202614379
17827,170,0.8404936014625228
17830,239,0.5181576616474757
17830,62,0.48118279569892475
17831,223,0.49791790600832836
17833,286,0.646070460704607
17836,297,0.6477366255144033
17842,136,0.734338747099768
17848,80,0.7670488835244418
17850,58,0.6555634301913537
17859,384,0.5242146596858639
17862,100,0.6100405679513184
17864,374,0.6034624896949712
17864,209,0.5737951807228916
17869,336,0.8242368177613321
17871,184,0.38584853510226647
17875,197,0.6793388429752066
17878,279,0.3980419152516445
17889,284,0.8756371049949032
17915,422,0.5809954751131222
17934,145,0.6409657320872274
17941,332,0.698005698005698
17961,42,0.5272373540856031
17964,214,0.4624226348364279
17965,119,0.5280966767371601
17965,368,0.5874799357945425
17979,132,0.09796784956020625
17991,467,0.6443965517241379
17999,364,0.20905553590378492
17999,198,0.7201315308732189
18009,356,0.008662335498917208
18021,151,0.5798771121351767
18030,314,0.8258345428156749
18043,377,0.7138461538461538
18045,107,0.4308712121212121
18049,206,0.6479949077021006
18050,322,0.5447298494242693
18056,124,0.6368118323746919
18060,343,0.49740932642487046
18064,5,0.48581997533908755
18071,347,0.12305330116253564
18076,300,0.5982142857142857
18088,302,0.8950914340712224
18093,191,0.5821052631578948
18095,17,0.8561956071280563
18102,430,0.7289156626506024
18107,380,0.8870779976717112
18116,328,0.6193428394296342
18118,443,0.5518518518518518
18118,308,0.1883297313985798
18123,133,0.08807733619763695
18129,211,0.27383268482490275
18155,316,0.6517412935323383
18181,59,0.38974358974358975
18191,408,0.8022203947368421
18193,98,0.673951048951049
18197,490,0.8236682400539447
18204,69,0.5748792270531401
18205,267,0.696969696969697
18233,436,0.6723404255319149
18234,387,0.579062159214831
18236,39,0.30710431654676257
18240,66,0.1921206225680934
18242,274,0.8830360846121941
18242,26,0.37395701643489254
18247,389,0.7152103559870551
18249,371,0.8522954091816367
18250,286,0.8033573141486811
18262,303,0.5693664795509222
18263,339,0.44123505976095617
18276,150,0.18825042881646656
18278,46,0.5197604790419161
18281,159,0.3465
18284,54,0.6429268292682927
18285,57,0.7442354368932039
18289,10,0.6189821182943603
18290,43,0.3183041722745626
18307,177,0.7936145952109465
18307,101,0.562242374278648
18312,294,0.381722989052832
18313,429,0.2827364032594277
18321,445,0.7527675276752768
18321,78,0.4892386765178285
18323,341,0.745417515274949
18324,219,0.6732435033686237
18330,362,0.7513368983957219
18350,0,0.6737254901960784
18351,134,0.8975741239892183
18355,79,0.6923076923076923
18357,109,0.7356426618049225
18358,398,0.6527154957648231
18359,405,0.6509758897818599
18360,373,0.37323177366702937
18361,203,0.5448577680525164
18362,333,0.730593607305936
18365,186,0.8343949044585988
18366,102,0.7468208092485549
18376,169,0.6840929401251117
18378,120,0.745945945945946
18378,70,0.15317112086158755
18379,392,0.480610298792117
18380,449,0.6543313708999159
18388,465,0.7589712918660287
18390,241,0.23838307517944843
18393,252,0.6960081883316275
18399,154,0.4046941678520626
18403,415,0.644640234948605
18413,86,0.043478260869565216
18413,479,0.024819421061206756
18427,105,0.5203915171288744
18427,300,0.8433048433048433
18432,364,0.8383371824480369
18432,53,0.16520182291666666
18432,36,0.5868794326241135
18442,483,0.614468085106383
18448,438,0.1744826276817923
18469,293,0.7135549872122762
18473,325,0.6464250734573947
18485,183,0.7447951645399598
18489,349,0.3875432525951557
18492,143,0.21835621591122814
18521,359,0.7440239043824701
18522,121,0.6530612244897959
18522,417,0.6003700277520814
18527,262,0.24310661764705882
18527,275,0.6734509271822705
18533,94,0.20633750921149593
18534,329,0.715547703180212
18542,292,0.3062953995157385
18563,460,0.5971128608923885
18574,478,0.583779333058872
18590,204,0.5494155154091392
18599,367,0.05984192698532179
18620,265,0.7209302325581395
18652,224,0.6135190918472653
18668,253,0.8435754189944135
18681,168,0.31158572264482154
18705,44,0.16244834710743802
18712,365,0.7615201900237529
18712,272,0.5977891156462585
18713,280,0.6029411764705882
18718,414,0.19520816967792615
18721,41,0.6978465679676985
18721,171,0.8092434501030321
18722,212,0.6363971945367294
18723,108,0.3930530164533821
18733,228,0.08457056944183425
18734,125,0.2009285530049007
18749,383,0.49591964846202136
18753,215,0.39025988207032103
18772,242,0.284298944647857
18773,301,0.4416767922235723
18776,394,0.35387376607837273
18783,163,0.0680353464886054
18788,321,0.5328265376641327
18792,75,0.851335656213705
18818,337,0.5700344431687715
18820,101,0.7621832358674464
18847,324,0.3468208092485549
18848,182,0.22663139329805995
18866,158,0.7046232876712328
18869,113,0.36555232558139533
18876,2,0.3355295265983407
18893,197,0.39783889980353637
18906,323,0.6484814398200225
18909,437,0.6523388116308471
18915,77,0.6077015643802648
18917,340,0.7989795918367347
18918,20,0.25115562403698
18927,435,0.6817685589519651
18927,214,0.7964693665628245
18929,347,0.8100233100233101
18941,50,0.575
18942,480,0.22793263646922182
18944,91,0.6265292981326465
18947,413,0.08275716472264738
18954,419,0.566577896138482
18971,375,0.48213874164554044
18983,298,0.32087840052441824
18984,209,0.4660714285714286
19000,479,0.4684838160136286
19020,499,0.2481470501037652
19027,485,0.2323180175529169
19031,384,0.7619453924914675
19033,118,0.3300637567435017
19036,207,0.620997375328084
19041,146,0.053200987343101726
19047,278,0.6169942929613189
19059,464,0.22766868448250405
19064,403,0.31223175965665234
19066,62,0.31472491909385114
19068,247,0.6713106295149639
19077,231,0.45908761766835626
19081,58,0.7148659626320065
19092,195,0.6457142857142857
19100,293,0.8415213946117274
19102,427,0.6844876468205752
19130,411,0.484612228149364
19133,251,0.7924528301886793
19133,452,0.6170921198668147
19147,491,0.14281269446172992
19153,240,0.7444641275465014
19158,380,0.489058039961941
19161,40,0.09503491078355314
19163,116,0.21296296296296297
19166,328,0.62
19172,16,0.6962025316455697
19172,434,0.7359913793103449
19182,190,0.5096890491212258
19189,314,0.8697152717860225
19199,281,0.7739164388910582
19204,355,0.31802023516543615
19207,234,0.5577264653641207
19208,104,0.6909317803660566
19214,349,0.6455172413793103
19218,97,0.27764127764127766
19231,57,0.6575052854122622
19251,134,0.62
19253,133,0.41150442477876104
19260,316,0.6470588235294118
19263,447,0.3349024882313383
19273,80,0.7424561403508771
19275,85,0.11263170643090711
19276,83,0.20210526315789473
19308,366,0.7587354409317804
19308,256,0.09367203447493763
19318,100,0.6023351648351648
19319,412,0.257372654155496
19326,299,0.28027385537013266
19327,173,0.34959349593495936
19334,69,0.6230088495575221
19356,237,0.15421574705517668
19364,166,0.8029556650246306
19380,151,0.6924208977189109
19381,66,0.5267309377738826
19383,415,0.9255102040816326
19395,443,0.8841033672670321
19400,233,0.7764705882352941
19401,145,0.6530334014996592
19403,152,0.3392563343205002
19408,90,0.6903183023872679
19414,369,0.6734338747099768
19416,277,0.6558227251296558
19417,404,0.3333333333333333
19435,149,0.14069591527987896
19442,387,0.7980132450331126
19447,344,0.1337767923133777
19452,285,0.6691685912240185
19461,438,0.47877591312931883
19470,30,0.3866153105440539
19479,4,0.08169934640522876
19486,42,0.599344262295082
19509,243,0.14667580534612748
19513,230,0.8229093464511595
19515,279,0.6854001221747098
19523,333,0.6804478897502153
19524,205,0.301535974130962
19530,109,0.5575447570332481
19534,236,0.626158038147139
19536,318,0.19445706497046797
19541,325,0.5692883895131086
19542,31,0.3342453260373917
19558,206,0.7203445990722332
19560,186,0.7732217573221757
19563,445,0.6892109500805152
19571,334,0.7090602138435566
19582,174,0.15847578347578348
19585,331,0.145793886935353
19597,373,0.3177041228779305
19598,72,0.4287011807447775
19606,467,0.41424148606811145
19633,278,0.7781569965870307
19646,483,0.7051495016611296
19648,361,0.21735294117647058
19648,319,0.13982050070854984
19669,417,0.8421970357454228
19689,87,0.8160714285714286
19696,147,0.24817184643510054
19708,69,0.7540106951871658
19717,284,0.37800875273522977
19724,54,0.6125
19735,297,0.7319641916798315
19740,201,0.030749746707193517
19741,378,0.8086175942549372
19751,159,0.7680272108843538
19764,444,0.6098467254993033
19800,102,0.36750348675034866
19813,335,0.24561403508771928
19822,50,0.4778660612939841
19826,280,0.7088948787061995
19887,272,0.6519148936170213
19890,93,0.7191673212882954
19894,296,0.5972511453561016
19895,217,0.10374465946217643
19934,203,0.6077558804831532
19948,123,0.8135663753641281
19954,456,0.7015748031496063
19978,124,0.6347554630593132
19985,241,0.39373040752351096
19992,359,0.6036709721278042
19995,322,0.6544987146529563
20020,460,0.5648592999313659
20021,96,0.21853878339233987
20024,275,0.7655310621242485
20032,155,0.14360262852725164
20040,187,0.22687658138881078
20052,168,0.6323851203501094
20063,499,0.825503355704698
20065,384,0.4816247582205029
20069,23,0.8116572422792518
20122,462,0.8038503450780966
20130,267,0.7174025974025974
20135,212,0.7657466383581033
20167,357,0.5792880258899676
20172,287,0.02052349791790601
20174,240,0.6356513222331048
20182,285,0.7698630136986301
20186,221,0.15664375715922108
20207,316,0.6135163674762407
20209,53,0.6601012943162634
20219,75,0.6426068675543097
20219,207,0.6897717666948436
20223,392,0.7651843817787418
20251,134,0.795
20261,140,0.10685553526479444
20286,265,0.6536614645858343
20292,247,0.6405228758169934
20298,470,0.3557640750670241
20306,139,0.8459804658151766
20336,352,0.158187134502924
20337,69,0.7488076311605724
20345,366,0.6133076181292189
20348,476,0.6214335421016005
20383,169,0.6831091180866966
20402,364,0.3700507614213198
20414,440,0.18295218295218296
20415,35,0.24463962800309996
20424,350,0.3078628436299143
20438,413,0.7598926894701542
20438,213,0.162117903930131
20452,369,0.47398843930635837
20465,418,0.540310650887574
20472,441,0.17244553544031913
20478,468,0.7781701444622793
20516,261,0.1369992889310263
20579,101,0.7015349630471859
20605,77,0.7230769230769231
20625,75,0.6724137931034483
20638,100,0.5962121212121212
20648,26,0.6853699085619285
20697,319,0.30219256434699715
20702,86,0.527304499781564
20706,452,0.7253655435473617
20710,98,0.8112832737385777
20729,16,0.6204238921001927
20752,163,0.5967496190959878
20781,203,0.5242030696576151
20800,230,0.5439005439005439
20826,60,0.09347111319868483
20857,146,0.5622246696035242
20911,25,0.053464683659318064
20917,408,0.3954512105649303
20948,80,0.5916417910447761
20974,459,0.0994789199431549
20980,309,0.058388941849380364
20994,211,0.15253054101221641
20998,287,0.28692493946731235
21002,445,0.41834607366226545
21036,346,0.1204550524202543
21037,479,0.6632302405498282
21070,18,0.305503266526409
21099,267,0.739938080495356
21104,425,0.21032685930838466
21106,242,0.3196229648671808
21124,140,0.4704519119351101
21150,228,0.17418287132809268
21154,308,0.19598155467720685
21172,294,0.2562937062937063
21231,499,0.571917808219178
21245,245,0.07446457990115321
21291,53,0.8484288354898336
21299,387,0.678513731825525
21306,54,0.45195954487989887
21328,443,0.5100879461976203
21357,318,0.26798462383305877
21369,336,0.11714285714285715
21393,12,0.14506059493206022
21459,123,0.685638649900728
21502,392,0.6247068021892104
21505,48,0.06994818652849741
21568,305,0.12353217472992015
21572,468,0.4524680073126143
21581,415,0.6364877161055505
21587,87,0.7070600632244468
21601,192,0.08999581414817916
21623,207,0.26638176638176636
21639,101,0.7292452830188679
21685,86,0.8179043743641913
21689,23,0.5907407407407408
21694,322,0.3225426721600942
21750,483,0.3303231939163498
21766,465,0.11930136175251628
21766,287,0.4674479166666667
21785,224,0.1832109798914778
21823,104,0.15296367112810708
21830,248,0.14386363636363636
21854,212,0.38627108784176845
21872,274,0.1369146005509642
21881,456,0.5132330046704723
21902,357,0.5706051873198847
21936,418,0.6274643099932019
21964,368,0.11727931982995748
21974,356,0.737452711223203
21983,462,0.6861902203116604
22025,367,0.6223000583771162
22091,132,0.08073929961089495
22147,138,0.06514710636922082
22165,237,0.6347454610181559
22227,255,0.06595581949880776
22232,70,0.7174364296834458
22259,260,0.02048609551192776
22268,209,0.889768574908648
22274,121,0.18523454157782515
22328,38,0.1505658852061439
22363,2,0.14797820476053913
22371,413,0.7589239524055872
22381,331,0.17417739628040058
22383,366,0.3351324828263003
22410,43,0.15
22430,227,0.13009362460989746
22450,75,0.8339726027397261
22453,57,0.303227808814401
22464,417,0.3033989266547406
22492,277,0.23016905071521457
22496,85,0.7258615336851909
22560,4,0.16845180136319376
22560,479,0.6605384110308602
22643,32,0.061336642439283814
22644,55,0.10055750567829858
22669,181,0.1478405315614618
22688,11,0.12627820874471085
22690,334,0.21000320615581916
22702,455,0.101159114857745
22703,435,0.16340042372881355
22726,217,0.8491699046273402
22762,371,0.14048304896964325
22795,458,0.07490847648549705
22801,391,0.08257616247995724
22823,34,0.2255346727154893
22856,98,0.4790307548928239
22932,488,0.18373372701650786
22960,58,0.14591389533384894
22994,13,0.09663390449682525
23030,285,0.20786516853932585
23046,245,0.7301499167129373
23066,327,0.08371629237839244
23067,418,0.6755083996463307
23068,143,0.12893356643356643
23142,186,0.1800670016750419
23155,195,0.14422840265813439
23176,85,0.7102941176470589
23212,392,0.7222222222222222
23222,146,0.7661733615221987
23241,382,0.12004646960113592
23256,1,0.06970244238046096
23376,399,0.0989010989010989
23420,145,0.1298830554864394
23434,393,0.10672527097379875
23440,413,0.6641721234798877
23504,479,0.6991525423728814
23508,69,0.1781772311573636
23513,255,0.6485225505443235
23548,428,0.11882918304936653
23656,217,0.8182795698924731
23742,323,0.11910669975186104
23751,142,0.058929448354886234
23763,367,0.4660529344073648
23788,139,0.3897185525560023
23789,473,0.10622556643826979
23812,24,0.019863934150848313
23813,230,0.1762363093262529
23820,34,0.8004012036108324
23850,396,0.07802948579647609
23853,86,0.7043357933579336
23865,138,0.3265424912689173
23878,372,0.06059971521903007
23917,181,0.8645833333333334
23927,309,0.8527315914489311
23957,210,0.07108564348768778
23981,43,0.3049013367281986
24013,140,0.7372793354101765
24093,163,0.504340017958695
24126,381,0.08432618480275351
24252,25,0.637832984136486
24252,245,0.75787728026534
24331,390,0.046829622458857696
24368,482,0.06186306875269126
24402,387,0.15178859168546568
24448,126,0.15094084201976446
24451,266,0.04318841765162979
24485,287,0.78742184626701
24700,249,0.06387943607194944
24708,272,0.11055797552375025
24778,160,0.04466403162055336
24778,479,0.5792778649921507
24783,332,0.08389359836305174
24785,138,0.375
24823,11,0.6117096018735363
24863,185,0.10413000724562675
24864,100,0.10198769522006626
24875,65,0.06420414821719879
24880,132,0.13553244890641808
24923,85,0.7160847166571265
24963,268,0.08673584480036092
25095,393,0.674894641782059
25112,258,0.09835935011150047
25120,146,0.27344573234984193
25288,340,0.15272327735049443
25310,115,0.07088024564994883
25315,23,0.18670711527854386
25354,356,0.514792899408284
25355,196,0.11224610530467363
25360,181,0.7706167706167706
25374,385,0.17381375285460543
25396,260,0.5926043991074275
25405,227,0.8628571428571429
25420,382,0.7329050022946305
25423,309,0.18516042780748662
25556,266,0.8733031674208145
25683,255,0.7686635944700461
25698,202,0.09191013722886233
25774,310,0.08776286179871189
25869,360,0.06571572151996598
25870,245,0.7985166872682324
25882,24,0.5449275362318841
25991,288,0.08329806471470894
26012,11,0.6619007569386038
26024,26,0.08984375
26065,13,0.6437642461738847
26069,25,0.7947165657677491
26118,45,0.08262500957194271
26127,250,0.04563233376792699
26171,473,0.7044500419815282
26251,317,0.06913080528334044
26361,385,0.7396149949341438
26377,490,0.09914425427872861
26401,393,0.5551301684532925
26417,34,0.22949557181363112
26475,144,0.05165409170052235
26480,287,0.7884711779448621
26504,120,0.11604725572237264
26544,28,0.05874303587137132
26663,17,0.0846171802054155
26689,439,0.08085728202630298
26750,260,0.5967503692762186
26798,61,0.0939450160229381
26807,372,0.8228064185728917
26872,208,0.11900863352188151
26874,266,0.5644916540212443
26921,47,0.12142857142857143
27074,385,0.6760168302945302
27235,160,0.5388685388685389
27270,233,0.0940279542566709
27415,245,0.23883495145631067
27612,288,0.5965453423812461
27676,196,0.6501507970702284
27808,255,0.36470588235294116
27848,287,0.36403508771929827
27888,260,0.7144112478031635
27905,307,0.042555181444070334
28058,160,0.6257594167679222
28151,310,0.8127892301220025
28257,309,0.33980239943542695
28418,372,0.6250775915580384
28461,45,0.784037558685446
28510,439,0.6990664470071389
28653,310,0.7589641434262948
28718,288,0.6772151898734177
28783,353,0.08209707118785395
28824,24,0.6934058463630184
28827,252,0.029806402146827678
28854,208,0.9717457114026236
28932,37,0.03606415257910706
28963,209,0.08737864077669903
29072,157,0.036012750926165245
29208,401,0.048624058468193
29437,439,0.5760517799352751
29502,266,0.8774733637747336
29540,496,0.042143337819650066
29566,446,0.056191032812891374
29608,21,0.04593353147797893
29764,433,0.06743045289611611
29772,25,0.15095868214960842
29888,130,0.06872323340471093
29963,316,0.055965559655596554
30075,106,0.05639461349601964
30110,206,0.03231614859742229
30143,473,0.12638469284994966
30176,486,0.038228667980850464
30260,286,0.05120732722731058
30292,319,0.047316310578426266
30309,353,0.6035386631716907
30376,288,0.3884197828709288
30437,429,0.058644011877268226
30486,29,0.03129878239150796
30518,21,0.5659340659340659
30783,379,0.05157178038533971
30796,45,0.7160599571734475
30882,130,0.6297786720321932
30985,24,0.3206848681166127
31027,433,0.5637371338083927
31424,476,0.039815817984832066
31507,52,0.02762508809020437
31626,140,0.06856692499671614
31697,353,0.6354466858789626
31809,310,0.19803548795944234
31922,71,0.06578535179500031
31946,246,0.11823104693140794
31988,419,0.030919134571121682
32018,395,0.027890561559122992
32076,89,0.0442698590846739
32203,439,0.6579898770788142
32208,178,0.06957898658718331
32230,130,0.537833827893175
32262,63,0.03888108144281603
32267,243,0.034409782097507446
32301,171,0.037334315169366715
32399,391,0.057824546780579286
32486,433,0.7340644276901988
32619,21,0.800571156592099
32809,89,0.47066848567530695
32828,51,0.045936395759717315
32898,167,0.02597835137385512
32997,81,0.08521986847289148
33486,433,0.684
33541,21,0.6887201735357917
33650,246,0.6167840375586855
33723,197,0.027376938637896156
33735,388,0.11237225483800826
33807,68,0.07900414221608561
34157,130,0.7337830825116762
34333,178,0.8037647058823529
34393,217,0.05215609574369005
34514,167,0.47339108910891087
34540,71,0.7757830404889229
34601,21,0.5839622641509434
34665,68,0.5606060606060606
34810,51,0.805247225025227
34854,247,0.029666254635352288
34869,191,0.042441583214115404
34957,89,0.7690875232774674
35265,264,0.065872678292925
35481,378,0.028271918678526048
35602,178,0.661150512214342
35806,95,0.024363596634983067
35975,81,0.6873740765614507
36050,71,0.3609271523178808
36094,51,0.6308411214953271
36156,395,0.6776220396326728
36406,103,0.04488271164093831
36495,89,0.540962288686606
36654,253,0.026743022350717224
36780,133,0.02219432874992868
37069,264,0.6014412416851441
37183,51,0.6492194674012856
37615,215,0.019032976354575338
37743,395,0.6250787649653434
37809,356,0.03500602167804095
37999,68,0.16256748650269945
38214,492,0.05838174491024232
38354,160,0.05371017871017871
38454,338,0.024679639297579496
38521,182,0.02084074620037615
38541,264,0.5088315217391305
39084,297,0.02847692387203473
39138,424,0.05776994225560836
39139,213,0.02839420351852842
39291,103,0.7909878682842287
39316,135,0.009716146098280599
39390,385,0.03385839558298149
39535,162,0.05949158973061844
39658,3,0.0052700590044883755
40061,492,0.7655657823497564
40181,103,0.7595505617977528
40202,424,0.6259398496240601
40376,234,0.022060560253200436
40443,187,0.015487918443366172
40602,358,0.06869119747795675
40889,492,0.7367149758454107
41093,431,0.017596994326023616
41151,235,0.022163158571612294
41274,3,0.47277227722772275
41506,162,0.8148148148148148
41577,354,0.03182534496675251
41698,135,0.570528967254408
41715,492,0.8801452784503632
41767,451,0.016475348914030886
41825,128,0.02380660203705976
41878,424,0.6939140811455847
41914,358,0.6844512195121951
41936,176,0.019176650317600706
42233,3,0.7778936392075079
42267,162,0.7424441524310118
42659,300,0.018446682073291514
43071,394,0.022226795636962338
43469,131,0.05157698589799627
43567,130,0.04899043570669501
43663,175,0.01570781165988171
43739,358,0.4093150684931507
44050,395,0.08165530363088631
44197,135,0.8427370948379351
44275,232,0.02126345745966118
44512,131,0.763183125599233
44603,162,0.2011986301369863
44813,3,0.6391472868217054
45319,165,0.08515261603232269
45463,244,0.08562927044302403
45980,232,0.6791788856304986
46113,313,0.03545958232703509
46426,407,0.014672992206031854
49506,315,0.0557912172261948
51217,474,0.051740632992951556
