v_id,p_id,is_cs,dispatch_t,meeting_t,delivery_t,profit,SoC
200,479,False,9730,10020,10321,2.625007664096305,28.425038320481526
319,481,False,9740,10158,11411,8.084736502750832,25.07368251375416
432,480,False,9740,10346,11022,2.5372833054190007,29.236416527095006
29,482,False,9750,9942,11970,16.721801792666493,26.859008963332457
94,483,False,9750,9943,10971,8.964768415723858,26.973842078619285
328,487,False,9760,10252,11160,5.97097073828906,31.6048536914453
401,485,False,9760,10066,11256,8.955382196399732,26.276910981998657
252,484,False,9760,10273,11183,3.875515353654197,22.17757676827098
364,486,False,9760,9939,11042,9.632797700856342,26.713988504281694
438,489,False,9760,10133,11746,10.446199436113542,20.63099718056771
302,488,False,9760,10139,11379,8.621376355631803,26.356881778159003
406,490,False,9770,10221,10887,4.255391546868189,30.426957734340938
187,491,False,9790,9883,10725,9.544101385524101,32.1205069276205
451,493,False,9790,9983,11279,11.377614235987442,28.638071179937203
379,492,False,9790,9990,11320,10.541555693063852,23.507778465319255
136,494,False,9790,10051,10582,4.262067770836466,26.21033885418233
423,495,False,9800,10108,11206,8.880290042942942,29.60145021471471
190,496,False,9810,9952,11667,15.144196289179538,28.62098144589768
256,497,False,9810,9866,11669,14.14613905948725,15.930695297436255
39,499,False,9820,10058,10867,7.772243585450836,31.76121792725418
37,498,False,9820,10038,10429,3.5252024608365646,25.826012304182825
42,500,False,9840,10077,10973,8.185277852106847,30.426389260534233
186,501,False,9850,9971,10428,7.204761383109686,36.82380691554843
239,503,False,9850,10347,11136,3.0408847443431544,21.85442372171577
376,502,False,9850,10177,10493,1.6999698593617478,25.09984929680874
225,504,False,9860,10136,11415,10.590323788743241,29.55161894371619
457,505,False,9860,10270,12150,11.174924706684413,15.724623533422056
62,506,False,9870,10100,11246,9.481095396074767,26.855476980373847
152,507,False,9870,9898,10326,6.175366660038734,28.126833300193667
205,508,False,9890,10007,11370,12.04926225366645,25.59631126833224
453,509,False,9890,10079,10379,3.353944426947517,27.069722134737585
173,510,False,9890,10014,10564,6.8197867400798335,31.448933700399174
292,513,False,9900,10350,10849,3.051850300164266,30.859251500821326
88,511,False,9900,10009,11332,12.227309102940827,27.63654551470413
83,512,False,9900,10290,10855,2.786629377547123,23.98314688773562
450,515,False,9910,10267,11566,9.85984997114914,29.149249855745698
128,516,False,9930,10285,11586,10.330519971834844,31.302599859174226
307,517,False,9930,10098,10366,3.758459837039295,29.292299185196473
430,519,False,9940,10201,10856,6.7838237046122405,34.0191185230612
422,518,False,9940,10053,10471,4.798246314830491,25.891231574152453
295,520,False,9950,10355,10926,2.7443058093832606,24.271529046916307
168,521,False,9960,10453,10768,1.1727956852841943,30.763978426420966
189,524,False,9970,10305,10775,3.5977760990557544,28.93888049527877
110,525,False,9970,10600,11769,5.979947213282344,28.399736066411727
461,523,False,9970,10310,10632,2.7418219284476457,30.709109642238225
155,527,False,9970,10526,11190,1.3477858230841826,21.238929115420913
176,526,False,9970,10429,11281,4.059372941679447,22.59686470839724
18,522,False,9970,10166,11007,7.124169081283812,25.220845406419052
211,528,False,9980,10627,11591,4.599761111716847,30.398805558584243
49,530,False,9980,10299,11332,7.446397616857071,25.53198808428536
222,529,False,9980,10324,10668,1.2206597308448253,22.40329865422413
455,531,False,9990,10155,11009,6.16566357539784,18.3283178769892
291,533,False,10000,10183,10710,6.4215502005522795,33.2577510027614
499,532,False,10000,10038,10761,8.806705832637844,30.333529163189212
170,534,False,10010,10325,11167,7.529784492707666,33.14892246353833
118,535,False,10020,10211,12462,16.72055709982506,18.152785499125315
317,537,False,10020,10367,10792,2.7540217578004538,27.07010878900227
494,538,False,10020,10214,11583,11.578094986145459,26.890474930727294
143,536,False,10020,10352,10645,1.3496235542520116,24.44811777126006
67,540,False,10030,10262,10713,3.833949303958922,25.769746519794612
279,541,False,10030,10354,11341,7.178374742625329,26.191873713126647
331,539,False,10030,10339,11448,8.731744866476838,28.458724332384193
498,542,False,10040,10510,11501,6.46236578583393,29.811828929169643
336,543,False,10040,10301,12495,16.172933779409405,21.114668897047018
219,546,False,10050,10154,10721,7.917633224874139,35.23816612437069
150,544,False,10050,10478,11411,5.59047253561225,25.55236267806125
32,545,False,10050,10309,11632,8.48205553820901,16.410277691045046
8,551,False,10060,10491,11418,6.307998423636892,29.539992118184472
112,548,False,10060,10552,11118,3.428522915959735,32.19261457979867
346,550,False,10060,10192,11802,14.456169732824968,28.730848664124846
105,547,False,10060,10231,12033,13.467925545995522,18.289627729977603
389,549,False,10060,10233,10555,3.0892917203123575,24.09645860156179
495,552,False,10070,10176,10988,7.9141480577581325,25.770740288790662
261,555,False,10080,10369,11798,11.45347184656332,28.667359232816604
345,553,False,10080,10516,11186,3.2593270476042084,24.546635238021047
448,554,False,10080,10467,11051,3.922009266343643,28.710046331718225
343,556,False,10090,10256,10666,4.627381254319797,27.98690627159899
192,557,False,10090,10301,10743,3.6554400031909586,24.17720001595479
114,558,False,10100,10313,11265,7.846909588982524,25.384547944912626
249,559,False,10100,10465,11791,7.662729484124154,17.513647420620778
193,560,False,10110,10441,11206,5.735321279062518,27.976606395312597
436,562,False,10110,10473,10642,1.2708652387858164,30.45432619392908
167,561,False,10110,10321,12159,15.118821478546751,27.14410739273375
194,563,False,10130,10494,10681,0.23378983260766517,24.618949163038327
373,564,False,10150,10616,12094,10.099223030818898,28.796115154094494
79,565,False,10160,10400,11834,12.416940794716623,30.834703973583103
294,566,False,10160,10670,12293,10.41309040818912,26.965452040945607
341,567,False,10160,10581,11224,3.1504897534016076,24.302448767008038
12,571,False,10180,10636,11398,4.079142740620806,26.04571370310403
137,570,False,10180,10406,11411,6.591935273909962,17.659676369549807
158,568,False,10180,10500,10978,3.0863540776684424,25.381770388342215
478,569,False,10180,10546,11173,4.466937073566614,28.73468536783308
144,572,False,10190,10329,10806,5.454226167898805,28.17113083949403
286,575,False,10200,10851,11857,5.1325402699470715,31.612701349735353
38,576,False,10200,10257,10706,5.082515409892265,23.262577049461324
223,577,False,10210,10644,12570,11.119997249167236,14.89998624583617
161,578,False,10230,10409,11484,7.299951455805706,16.14975727902853
397,579,False,10250,10696,11315,2.078589705813207,21.142948529066032
325,580,False,10260,11086,13055,9.496871213324443,24.734356066622205
472,582,False,10270,10906,11448,1.5775332143688499,31.087666071844247
214,581,False,10270,10828,11507,2.972964558353656,28.864822791768272
447,583,False,10270,10459,10758,4.4869152548914135,32.73457627445707
270,585,False,10280,10357,11688,13.038509465357338,29.742547326786685
257,584,False,10280,10684,10953,1.5479206569166641,29.939603284583324
236,589,False,10290,10642,11314,5.853173679381893,33.215868396909464
132,586,False,10290,10443,10883,4.243977318593661,24.219886592968308
411,590,False,10300,10422,12521,18.031656576115115,27.108282880575572
482,591,False,10300,10671,12284,11.740456648460839,27.002283242304195
263,592,False,10300,10752,11427,1.9650313515247941,18.67515675762397
269,593,False,10310,10448,11062,6.441354689968161,27.706773449840806
489,595,False,10320,10488,12481,16.62977259426286,26.548862971314293
410,594,False,10320,10625,10919,2.8895853356098584,30.747926678049296
66,597,False,10330,10361,11360,9.289548335888302,21.647741679441506
420,596,False,10330,10666,11568,6.006193497721454,24.23096748860727
464,598,False,10340,10654,12286,9.921510376403349,14.357551882016736
429,599,False,10350,10579,11329,6.258660912509447,26.093304562547235
305,600,False,10350,10664,11424,4.802123452027502,22.66061726013751
425,601,False,10370,10554,11925,11.399476543540075,25.39738271770037
400,602,False,10390,11152,11986,2.4095160492829426,30.197580246414716
475,605,False,10400,10534,11334,7.169578435387769,23.89789217693884
375,604,False,10400,10716,11171,2.72959503870214,24.247975193510698
307,606,False,10400,10777,11450,3.7684598370392948,24.042299185196473
453,603,False,10400,10928,11747,2.656944426947518,20.334722134737586
465,608,False,10410,10660,11238,5.933819769645533,32.16909884822766
133,607,False,10410,10608,11762,8.159175498170324,18.29587749085162
147,609,False,10410,10853,11237,0.528367080554993,22.34183540277496
40,610,False,10430,10801,11852,4.599896895828987,13.199484479144928
37,611,False,10430,10599,11376,6.069202460836565,21.09601230418283
355,616,False,10440,10755,11056,3.676508340760593,34.93254170380296
308,615,False,10440,10766,11599,5.432087651131359,23.560438255656795
342,612,False,10440,10579,11179,6.331091988874549,27.75545994437275
73,617,False,10440,10637,12240,11.411401738897128,17.107008694485643
149,614,False,10440,10718,11567,5.903501340230023,22.917506701150106
471,619,False,10450,10596,12185,13.657310881751364,26.286554408756807
394,620,False,10480,10906,11364,3.2262176001995093,32.081088000997546
339,623,False,10480,10609,10932,3.2181711769184727,22.440855884592366
127,624,False,10480,10626,12572,16.293804138676673,25.56902069338337
304,625,False,10480,10892,11835,6.259927113191013,27.749635565955064
180,622,False,10480,10952,11569,2.2030160414520688,23.115080207260338
169,629,False,10490,11371,12092,0.3682603754101863,30.391301877050932
459,630,False,10490,10866,11514,4.64257596185011,29.312879809250543
28,628,False,10490,11004,12005,2.617678315812149,12.338391579060747
96,626,False,10490,10616,11119,5.387592165435746,26.137960827178727
347,627,False,10490,11000,11926,3.0982816824190658,17.441408412095328
467,631,False,10500,10870,11314,4.434447706805373,35.92223853402687
491,633,False,10510,10642,11075,5.009708401587451,27.348542007937258
64,634,False,10510,10938,11801,4.3356544728947455,21.978272364473735
431,635,False,10510,10741,11820,6.662284790723174,15.36142395361587
91,637,False,10520,11397,12573,3.687543111192816,29.037715555964088
338,636,False,10520,10562,10761,3.609794802643832,24.948974013219157
386,640,False,10530,10964,11297,1.4241565552417386,28.370782776208692
184,638,False,10530,10858,11373,3.438174075286069,26.040870376430348
469,639,False,10530,10936,11420,1.9254013364452742,23.627006682226373
446,643,False,10540,11091,12757,10.715183379732537,28.875916898662673
377,642,False,10540,10829,11751,6.579385252690653,23.99692626345328
63,641,False,10540,11263,12046,0.2999575976945901,19.699787988472956
20,644,False,10540,10869,11282,2.070735324401893,23.203676622009464
59,645,False,10550,11232,12331,2.6286579810052246,17.04328990502613
351,647,False,10560,10699,11074,4.6547328621152095,28.12366431057605
349,650,False,10570,10863,12014,10.006186845124194,32.38093422562097
61,648,False,10570,10895,12260,9.178210101491434,21.541050507457168
389,649,False,10570,10948,11380,1.0892917203123569,20.04645860156179
173,646,False,10570,10898,11360,3.3097867400798346,27.498933700399174
95,651,False,10590,11533,13071,4.961483119017424,24.6074155950871
376,652,False,10590,10939,12011,5.9389698593617455,17.994849296808738
238,653,False,10620,10889,11637,6.194814311727334,27.874071558636665
262,654,False,10630,10930,11823,4.870975330780314,17.10487665390157
324,656,False,10630,11108,11570,1.0181225472429163,23.540612736214584
188,657,False,10640,11106,11755,2.6916712832903573,24.058356416451783
461,655,False,10640,11216,11702,0.5998219284476454,25.399109642238226
143,658,False,10650,10825,11431,4.568623554252012,20.543117771260057
44,660,False,10660,11011,11588,2.8266072374981577,21.783036187490794
436,659,False,10660,11140,13675,15.495865238785814,15.379326193929082
416,661,False,10670,11341,12255,2.356749476499715,22.283747382498575
5,662,False,10680,10891,11678,7.888964457628973,31.894822288144855
343,664,False,10690,11306,12463,4.164381254319798,19.12190627159899
119,663,False,10690,10885,11604,5.454661589688567,21.523307948442838
46,665,False,10700,10834,11317,5.3939493991044385,27.369746995522192
350,666,False,10710,11054,11537,3.283914939907705,27.319574699538528
138,667,False,10720,10986,11130,0.22047785382437157,21.30238926912186
204,668,False,10730,10990,12253,10.688699944457564,29.843499722287824
157,675,False,10740,11460,12509,4.0408606323262255,27.90430316163114
235,673,False,10740,11002,11481,5.513940159877112,34.519700799385554
216,672,False,10740,11082,11597,3.162952321297539,25.364761606487697
422,671,False,10740,11024,11910,5.558246314830491,20.041231574152455
148,670,False,10740,11240,12346,3.8335537627747405,13.617768813873703
194,674,False,10740,10956,11483,3.6207898326076644,20.903949163038323
6,677,False,10750,11151,11922,3.943820775382683,22.269103876913412
187,676,False,10750,11074,11824,5.440101385524099,26.750506927620496
447,669,False,10760,11362,11759,0.10791525489141351,27.73957627445707
488,678,False,10770,11318,12584,7.409926480942353,27.699632404711778
480,679,False,10770,11088,11570,2.89937566662658,24.146878333132904
291,680,False,10780,11369,11768,0.3735502005522806,28.3177510027614
168,681,False,10780,11471,12424,2.5187956852841946,22.543978426420964
259,682,False,10790,11043,11671,4.621043186653252,23.855215933266265
317,684,False,10800,11081,11983,5.941021757800453,21.15510878900227
268,685,False,10810,11087,12290,8.900098891722653,24.05049445861326
136,686,False,10810,11154,11548,1.6240677708364664,22.52033885418233
499,687,False,10810,11366,12274,3.612705832637842,23.01352916318921
189,689,False,10810,11260,12481,6.616776099055754,20.58388049527877
383,688,False,10810,11065,11664,5.49985083234448,29.449254161722404
41,692,False,10820,11533,12841,5.800096702119896,26.300483510599477
144,690,False,10820,11079,11775,4.999226167898805,23.396130839494027
198,693,False,10840,11398,12663,7.523545297493415,28.81772648746708
92,694,False,10840,11224,12147,5.5792146330779495,23.69607316538975
175,695,False,10850,10967,13244,18.978127275558315,24.690636377791577
67,696,False,10890,11188,12234,6.469949303958923,19.049746519794613
83,699,False,10890,11211,12615,8.281629377547121,15.358146887735622
39,697,False,10890,11061,11750,6.642243585450835,27.46121792725418
406,698,False,10890,11365,12353,5.052391546868187,23.11195773434094
172,702,False,10900,11053,12806,13.544297565828423,19.721487829142095
192,701,False,10900,11017,11045,1.2304400031909577,23.452200015954787
14,703,False,10900,11163,12275,7.426148196686517,19.530740983432587
396,700,False,10900,11406,12082,1.8794362789984884,20.947181394992445
85,704,False,10910,10915,11018,5.834896876307372,37.92448438153686
243,705,False,10910,11474,12344,3.148414888634925,22.592074443174624
344,706,False,10910,11359,12152,4.546738223666456,26.88369111833228
410,707,False,10920,11257,12267,6.792585335609858,24.012926678049297
292,708,False,10930,11513,12019,0.6928503001642647,25.414251500821326
132,709,False,10930,11270,12124,4.3999773185936615,18.24988659296831
301,711,False,10980,11478,12005,0.7660555303645947,20.730277651822977
362,713,False,10990,11281,13220,15.134485230859214,27.322426154296068
99,715,False,11000,11113,11721,4.6852754104518075,17.92637705225904
495,714,False,11000,11184,11960,5.894148057758132,20.97074028879066
18,710,False,11010,11322,12039,3.9751690812838105,20.075845406419052
182,716,False,11020,11469,11959,2.1128772559303792,26.464386279651904
142,722,False,11030,11610,12467,1.3569239644759068,14.934619822379535
254,721,False,11030,11313,11693,2.137954855045067,22.539774275225334
339,718,False,11030,11388,11829,1.0391711769184737,18.44585588459237
94,719,False,11030,11205,11974,6.180768415723858,22.253842078619286
299,720,False,11030,11190,11427,2.3314385047101682,22.95719252355084
197,726,False,11050,12022,13345,3.330977749038073,26.30488874519036
359,725,False,11050,11287,11833,6.011374024863313,33.15687012431657
486,723,False,11050,11244,11845,4.235370294134906,20.026851470674533
257,727,False,11050,11403,12491,6.986920656916667,22.734603284583322
364,724,False,11050,11214,11829,5.203797700856338,22.818988504281695
195,728,False,11060,11266,13489,17.75473519502549,25.12367597512744
404,730,False,11070,11233,12958,14.721858374322444,27.159291871612226
52,729,False,11070,11111,11586,5.878392389174932,25.491961945874667
419,731,False,11080,11383,13349,15.165312526624717,27.026562633123596
200,732,False,11080,11454,12400,5.475007664096305,21.825038320481525
448,733,False,11080,11619,13015,6.767009266343646,19.035046331718224
269,734,False,11080,11744,12894,3.5273546899681585,18.636773449840806
337,736,False,11090,11985,12938,1.707472587422621,28.6873629371131
220,737,False,11090,11170,13547,18.617360678541363,17.186803392706842
19,735,False,11090,11246,11881,5.451316788125398,22.856583940626987
152,738,False,11090,11480,11898,1.6673666600387334,24.086833300193668
116,739,False,11100,11389,12726,8.873549175756796,19.31774587878399
158,740,False,11120,11636,12187,0.6393540776684418,20.046770388342214
355,742,False,11130,11297,13393,16.863508340760593,23.61754170380296
96,743,False,11130,11321,12431,8.146592165435745,19.632960827178724
9,744,False,11140,11794,13669,9.421740480594227,19.40870240297114
125,745,False,11150,11408,11707,1.2326225512278777,19.913112756139387
192,747,False,11150,11288,11965,5.265440003190957,19.377200015954784
351,746,False,11150,11907,12747,0.48773286211520916,20.13866431057605
138,748,False,11150,11707,12819,3.1714778538243698,12.957389269121862
153,751,False,11160,11822,12411,0.20749302352403542,23.73746511762018
185,749,False,11160,11430,13469,12.975724457678867,11.578622288394328
365,753,False,11170,11945,12655,1.7895957823610027,32.54797891180501
47,752,False,11170,11325,12298,9.277009857440916,28.835049287204576
484,754,False,11180,11301,11846,4.9480290228964225,22.090145114482105
112,756,False,11180,11383,13141,13.617522915959736,22.387614579798672
30,759,False,11190,11399,13296,14.438377685834539,21.391888429172695
478,757,False,11190,11391,12218,6.648937073566615,23.59468536783308
129,758,False,11190,11797,12540,0.40653011216505763,15.982650560825284
97,761,False,11200,11289,13482,18.010805471506163,21.704027357530823
2,762,False,11200,11637,12522,5.210957727813739,26.004788639068693
403,760,False,11200,11428,12069,5.659896607474859,27.24948303737429
405,763,False,11210,11787,13220,8.228306546944031,26.741532734720167
113,764,False,11210,11310,11601,3.4392056071443884,23.396028035721944
222,766,False,11210,11833,13474,6.246659730844825,11.083298654224132
252,765,False,11210,11760,12825,3.1005153536541954,14.102576768270982
391,767,False,11230,11507,12720,8.22373941457484,20.318697072874194
199,769,False,11230,11608,12300,3.0989872847095654,19.944936423547826
193,770,False,11230,11469,12292,6.043321279062519,22.6666063953126
441,771,False,11240,11467,13766,17.037996271999063,19.639981359995318
332,774,False,11250,12123,13019,1.4712568625409665,28.656284312704837
154,775,False,11250,12004,12776,0.7735118859307402,24.067559429653702
491,772,False,11250,11825,12764,3.005708401587452,19.778542007937258
423,773,False,11250,11318,11613,4.667290042942942,27.78645021471471
274,776,False,11260,12091,13336,4.403220883039969,27.66610441519984
229,777,False,11260,11545,13590,14.366469289778,19.03234644888999
248,778,False,11260,11626,12220,3.6185717582615724,25.792858791307864
430,779,False,11260,11536,11921,3.8728237046122405,30.7141185230612
17,781,False,11280,11635,14136,18.37508575177881,24.82542875889404
114,782,False,11290,11482,12196,5.300909588982525,20.854547944912625
361,784,False,11310,11440,11939,5.528427746581037,27.242138732905183
38,783,False,11310,11769,12849,4.423515409892264,15.567577049461327
303,787,False,11320,11645,14171,18.45749988849061,22.78749944245305
312,786,False,11320,11534,13466,14.496935560716125,20.53467780358062
401,788,False,11330,11573,11972,2.783382196399731,23.066910981998657
121,789,False,11340,11886,13267,8.37684637604405,27.98423188022025
213,790,False,11350,11829,12357,0.4220525020101147,18.010262510050577
451,792,False,11350,11595,13136,10.98161423598744,19.7080711799372
429,791,False,11350,11811,13036,5.942660912509447,17.663304562547236
234,795,False,11360,11513,11795,4.925306164411131,33.82653082205566
60,793,False,11360,11884,12765,3.110828516633955,19.954142583169777
386,794,False,11360,11859,12636,2.9481565552417375,21.99078277620869
84,796,False,11370,11671,12162,2.126007920930449,19.08003960465225
126,797,False,11380,12029,12440,0.47306097720407436,31.31530488602037
399,799,False,11390,11520,12132,6.292759306078052,26.66379653039026
205,798,False,11390,11567,13639,14.720262253666446,14.351311268332237
246,801,False,11400,11745,13110,10.959613153067234,31.448065765336185
155,802,False,11410,11675,12305,3.1027858230841825,16.763929115420915
225,803,False,11420,11652,12154,4.256323788743238,25.881618943716187
380,804,False,11430,11615,12568,8.503327576510184,27.166637882550912
295,805,False,11430,11785,12576,3.818305809383261,18.54152904691631
219,807,False,11440,11877,13744,12.39363322487414,23.71816612437069
345,806,False,11440,11538,12621,8.66832704760421,18.64163523802105
331,809,False,11450,11716,12590,6.181744866476838,22.758724332384194
46,814,False,11460,11663,12329,5.254949399104439,23.024746995522193
302,812,False,11460,11805,12761,5.4603763556318015,19.851881778159004
389,810,False,11460,11827,12661,3.1282917203123555,14.041458601561787
150,811,False,11460,11733,12193,2.7174725356122504,21.88736267806125
472,813,False,11460,11809,12068,1.6295332143688488,28.047666071844244
12,815,False,11470,11748,12042,1.647142740620806,23.18571370310403
305,817,False,11480,11828,12378,1.9241234520275015,18.17061726013751
384,818,False,11490,11717,12281,6.521964333647521,34.509821668237606
319,819,False,11490,11816,13069,7.425736502750832,17.17868251375416
394,820,False,11500,12104,12620,0.7662176001995098,26.481088000997545
330,822,False,11510,12104,12868,1.6865881907060176,20.882940953530095
498,821,False,11510,12132,12887,1.7453657858339278,22.926828929169645
458,823,False,11520,11681,12574,6.770655379658092,19.653276898290468
459,824,False,11520,11885,12216,1.586575961850109,25.832879809250542
437,825,False,11530,12027,12773,4.449152366735033,30.545761833675176
88,826,False,11540,11843,12849,6.508309102940826,21.09154551470413
161,828,False,11540,12000,13264,4.235951455805707,7.529757279028531
402,829,False,11540,11804,12585,5.325900691758777,21.979503458793886
374,831,False,11550,11887,13545,10.71488734743728,18.424436737186422
466,830,False,11550,11868,12497,3.951229714344592,23.65614857172296
194,833,False,11550,12124,12973,1.1177898326076656,13.788949163038321
136,827,False,11550,11897,12367,1.377067770836466,18.43533885418233
191,835,False,11560,11702,14738,23.837302287567486,20.736511437837443
296,839,False,11560,12343,14029,8.305766796097007,27.628833980485027
78,838,False,11560,11896,12330,2.2987565033821644,23.893782516910825
397,840,False,11560,11805,12508,3.790589705813205,16.40294852906603
8,836,False,11560,12243,13291,2.996998423636893,20.88499211818447
307,837,False,11560,12065,13971,9.667459837039294,11.987299185196473
350,834,False,11560,11803,12237,3.236914939907704,23.93457469953853
418,841,False,11570,11605,12853,13.430086556619683,32.850432783098405
485,842,False,11570,11867,12865,5.329721213535458,15.148606067677296
420,832,False,11570,11958,12380,0.946193497721455,20.18096748860727
235,843,False,11590,12020,13159,7.3949401598771125,26.674700799385555
450,844,False,11590,11943,12979,6.460849971149138,22.204249855745697
329,846,False,11600,11927,12782,7.335450235464716,32.27725117732358
480,845,False,11600,11738,12416,5.40337566662658,20.0668783331329
104,850,False,11610,11917,12338,4.908732286740602,36.043661433703015
469,848,False,11610,12097,13232,4.553401336445275,15.517006682226373
494,849,False,11610,11905,12509,3.7190949861454596,22.395474930727293
44,847,False,11610,11784,12313,3.5236072374981595,18.268036187490793
216,852,False,11640,11995,13198,6.8249523212975385,17.574761606487698
238,853,False,11640,11959,12511,3.303814311727332,23.519071558636668
281,855,False,11650,12554,13622,2.789756391546307,30.098781957731543
354,856,False,11650,11935,12702,4.668752403591602,20.243762017958005
214,854,False,11650,12130,13440,6.872964558353653,19.914822791768273
137,859,False,11660,11884,12958,5.843935273909962,11.169676369549805
128,858,False,11660,12305,13453,4.447519971834844,22.337599859174226
423,860,False,11660,12259,12991,1.4262900429429408,21.131450214714707
54,861,False,11680,11773,12066,6.430868717337626,37.90434358668813
211,862,False,11680,12165,12904,3.2457611117168463,24.278805558584242
298,864,False,11690,11885,13758,14.66087536188801,22.75437680944005
259,863,False,11690,11926,12754,5.2870431866532535,18.535215933266265
75,865,False,11710,11871,12369,7.074426095377517,36.57213047688758
461,866,False,11720,11972,12967,6.552821928447644,19.164109642238223
293,867,False,11730,11906,12595,7.508481156792094,32.04240578396047
299,870,False,11740,11835,12310,4.261438504710167,20.10719252355084
52,869,False,11740,12044,12580,2.8883923891749337,21.291961945874668
190,868,False,11740,11808,12173,4.951196289179537,26.45598144589768
263,872,False,11750,12116,12705,1.2000313515247938,13.900156757623968
390,871,False,11750,12188,13097,2.7592293440730824,12.84614672036541
432,873,False,11760,12081,13926,12.321283305419001,18.406416527095004
475,876,False,11770,12474,13729,3.0405784353877694,14.102892176938841
308,874,False,11770,11980,12343,2.359087651131359,20.695438255656793
5,877,False,11770,12267,13047,3.7019644576289714,25.509822288144854
438,875,False,11770,11955,13181,7.905199436113546,13.575997180567711
144,878,False,11790,11852,12403,5.2362261678988045,20.33113083949403
447,881,False,11810,12077,13055,6.742915254891414,21.51457627445707
346,880,False,11810,12020,14163,15.453169732824968,16.965848664124845
170,882,False,11820,12510,14251,8.338784492707664,20.993922463538325
39,883,False,11820,12205,13031,4.351243585450836,21.40621792725418
110,884,False,11820,12167,12933,4.546947213282346,22.83473606641173
187,885,False,11840,11875,12676,7.8941013855241,22.570506927620496
434,886,False,11850,12131,14103,15.760299762926513,28.701498814632572
342,887,False,11850,12022,12367,3.49409198887455,25.170459944372748
171,889,False,11880,12481,13583,5.915293330170417,29.276466650852086
435,890,False,11890,12544,13890,7.235468706660749,29.027343533303746
484,891,False,11890,12492,13873,4.6550290228964215,12.175145114482106
453,894,False,11900,12123,13658,9.518944426947515,11.544722134737587
261,893,False,11900,12178,12631,3.2424718465633204,25.012359232816603
286,892,False,11900,12601,14021,5.73154026994707,21.007701349735356
143,895,False,11910,12067,13175,7.38362355425201,14.218117771260058
188,896,False,11910,12124,12733,4.088671283290356,19.943356416451785
31,899,False,11920,12149,12524,4.017990884553019,29.439954422765094
270,897,False,11920,12224,12609,2.7095094653573373,26.297547326786685
249,898,False,11920,12293,14415,11.277729484124155,5.038647420620778
20,900,False,11930,12444,13580,4.190735324401894,14.953676622009464
364,901,False,11930,12020,12544,4.629797700856339,19.748988504281694
338,902,False,11950,12347,13089,3.15079480264383,19.253974013219157
149,903,False,11950,12351,12915,1.4985013402300214,18.092506701150107
291,904,False,11950,12277,12756,2.817550200552281,24.2877510027614
481,907,False,11960,12429,13817,6.612391246929523,15.011956234647618
262,909,False,11960,12462,13492,2.3789753307803148,9.44487665390157
152,910,False,11960,12034,13325,10.252366660038733,17.261833300193665
347,908,False,11960,12540,13512,1.196281682419066,9.681408412095326
361,905,False,11960,12203,12781,4.197427746581037,23.137138732905182
79,911,False,11980,12406,12779,1.507940794716621,26.839703973583106
352,914,False,11990,12368,14655,14.666383478730918,15.831917393654587
430,913,False,11990,12446,13190,3.672823704612238,24.7141185230612
401,912,False,11990,12234,12949,4.274382196399731,18.27191098199866
210,915,False,12000,12791,13851,1.6757870317810695,19.228935158905355
318,916,False,12010,12114,12525,4.43295529778403,23.864776488920143
94,917,False,12020,12198,12491,1.979768415723857,19.898842078619285
228,918,False,12040,12144,13412,7.922061426869667,7.9603071343483265
6,919,False,12040,12184,13576,9.807820775382682,14.589103876913413
16,920,False,12050,12181,12448,5.454894240947519,35.92447120473759
253,921,False,12050,12495,14221,11.734762862177107,26.323814310885517
339,922,False,12060,12209,12821,3.698171176918473,14.640855884592368
400,923,False,12060,12464,13402,5.457516049282944,23.487580246414716
371,925,False,12070,12170,14087,16.68580156129341,26.379007806467058
221,924,False,12070,12263,12890,4.992069953898623,22.71034976949312
495,926,False,12070,12380,13885,8.489148057758134,11.89574028879066
467,927,False,12080,12643,14709,12.495447706805376,22.77723853402687
250,928,False,12090,12291,14184,13.704832698354219,17.474163491771094
27,931,False,12100,12242,14143,12.728163262010007,9.290816310050044
383,930,False,12100,12361,13175,6.034850832344482,24.074254161722404
242,932,False,12100,12367,12639,1.4578470725124255,22.539235362562128
373,929,False,12100,12320,13018,5.571223030818899,24.20611515409449
48,935,False,12110,12514,13301,1.9003969971694712,11.60198498584735
254,934,False,12110,12449,12857,1.0409548550450665,18.804774275225334
231,938,False,12120,12715,13737,3.1765208382367573,18.38260419118379
422,936,False,12120,12611,13692,3.4262463148304914,12.181231574152457
472,937,False,12120,12384,13790,9.73953321436885,19.697666071844246
224,939,False,12130,12519,13925,10.180334551235275,28.151672756176367
19,940,False,12130,12382,13409,6.252316788125398,16.461583940626983
460,941,False,12150,12161,13930,17.19314861115891,30.215743055794555
29,943,False,12150,12540,12996,1.675801792666492,22.629008963332456
403,942,False,12150,12500,12845,1.4348966074748577,23.77448303737429
431,944,False,12160,12397,12752,0.37028479072317433,12.401423953615868
349,945,False,12160,12421,12977,4.869186845124195,28.295934225620968
225,946,False,12190,12328,12979,5.567323788743238,21.936618943716187
240,948,False,12200,12443,13000,6.603188550506377,35.96594275253187
300,947,False,12200,12551,13363,6.296351128496196,29.931755642480972
399,949,False,12210,13190,14987,4.235759306078052,12.778796530390263
471,950,False,12210,12445,12660,1.637310881751361,24.036554408756807
323,951,False,12220,12974,14649,7.857133896472289,24.38566948236145
440,953,False,12220,12252,13964,13.179412707249153,13.397063536245769
