p_id,request_t,trip_d,trip_t,VoT,fare,prefer_EV
7063,39538,3884.2845200393567,412,0.009472222222222222,7.99,True
7064,39549,6195.744267608926,698,0.008683333333333335,11.81,True
7065,39559,4795.832736667934,525,0.01045,9.5,True
7066,39561,12097.40785214195,1219,0.008991666666666665,18.75,True
7067,39564,6060.440528955148,500,0.008577777777777778,9.17,True
7068,39566,9130.296530119538,948,0.009733333333333333,15.14,True
7069,39583,5017.815474784522,395,0.009394444444444445,7.77,True
7070,39583,14443.3335506241,1606,0.009691666666666666,23.91,True
7071,39583,10837.455818584716,864,0.008530555555555555,14.02,True
7072,39590,6911.60157644448,621,0.00828611111111111,10.78,True
7073,39590,3350.823955442804,317,0.009013888888888889,6.73,True
7074,39593,19280.756245135104,1670,0.008891666666666666,24.77,True
7075,39597,5171.097774870746,418,0.008152777777777778,8.07,True
7076,39601,4149.927176704263,465,0.008347222222222223,8.7,True
7077,39602,10203.488354721258,1168,0.00798611111111111,18.07,True
7078,39610,6599.563417024968,735,0.009286111111111111,12.3,True
7079,39623,5739.608456525199,534,0.009141666666666666,9.62,True
7080,39627,10766.168098215818,1213,0.006308333333333333,18.67,True
7081,39629,4167.543607292212,463,0.009936111111111113,8.67,True
7082,39631,7659.357893196991,873,0.008819444444444444,14.14,True
7083,39634,3597.2990880966986,400,0.009663888888888889,7.83,True
7084,39637,10000.107127413146,1093,0.008775,17.07,True
7085,39637,8094.756489695226,963,0.008486111111111111,15.34,True
7086,39638,13854.506941545016,1194,0.0072250000000000005,18.42,True
7087,39647,10923.288988816115,1060,0.007311111111111111,16.63,True
7088,39651,6813.066045135425,712,0.009600000000000001,11.99,True
7089,39653,5972.586473397053,512,0.008197222222222222,9.33,True
7090,39671,9435.773099209617,786,0.008416666666666666,12.98,True
7091,39674,7565.621612572666,673,0.009158333333333333,11.47,True
7092,39680,2689.7186663970133,254,0.010177777777777779,5.89,True
7093,39704,7354.246453181594,768,0.009319444444444444,12.74,True
7094,39712,12367.255977359344,1231,0.007869444444444445,18.91,True
7095,39718,21352.12449049923,2144,0.008863888888888888,31.09,True
7096,39720,8130.513357913206,732,0.008405555555555557,12.26,True
7097,39721,8388.668281611634,794,0.009830555555555556,13.09,True
7098,39726,3914.919739727374,410,0.008374999999999999,7.97,True
7099,39726,4866.790672946641,539,0.0078,9.69,True
7100,39727,5973.642512207708,489,0.009444444444444445,9.02,True
7101,39741,8379.065564018141,928,0.008563888888888888,14.87,True
7102,39747,11639.333586582849,897,0.008955555555555557,14.46,True
7103,39750,7012.459513847014,559,0.009430555555555557,9.95,True
7104,39757,4400.975686439887,513,0.009180555555555555,9.34,True
7105,39768,9899.550549764594,1029,0.008986111111111111,16.22,True
7106,39768,6332.297790315891,710,0.00968611111111111,11.97,True
7107,39770,9334.129717754997,1050,0.009586111111111111,16.5,True
7108,39771,2971.4888696171524,243,0.010280555555555555,5.74,True
7109,39772,12167.959951824783,1395,0.008863888888888888,21.1,True
7110,39773,6000.874404503392,670,0.009897222222222222,11.43,True
7111,39777,10307.191837418468,863,0.009444444444444445,14.01,True
7112,39781,15894.229975413697,1265,0.00853888888888889,19.37,True
7113,39783,27478.320847880048,2451,0.008658333333333334,35.18,True
7114,39783,7291.685451846866,676,0.0076972222222222225,11.51,True
7115,39786,2593.8683465171,287,0.008611111111111111,6.33,True
7116,39787,26735.91112533864,2239,0.010033333333333333,32.35,True
7117,39797,6274.972045409296,517,0.009516666666666666,9.39,True
7118,39802,11274.38370287531,962,0.00875,15.33,True
7119,39811,4935.306662193917,467,0.008527777777777778,8.73,True
7120,39813,11272.684715415257,994,0.00823888888888889,15.75,True
7121,39815,5504.880545255236,512,0.009730555555555557,9.33,True
7122,39815,7404.512402375487,874,0.008347222222222223,14.15,True
7123,39817,2926.5587792429687,325,0.008130555555555556,6.83,True
7124,39819,11013.325370195733,1041,0.008780555555555555,16.38,True
7125,39821,6409.265733413436,532,0.0074888888888888895,9.59,True
7126,39822,3550.1964228961265,391,0.009427777777777778,7.71,True
7127,39824,8302.87291283336,727,0.0074222222222222215,12.19,True
7128,39829,7537.954014226717,588,0.009005555555555557,10.34,True
7129,39831,2878.452063548365,320,0.007644444444444444,6.77,True
7130,39831,6456.712496029751,705,0.0076,11.9,True
7131,39832,3222.1158323122168,278,0.009125000000000001,6.21,True
7132,39833,2839.1058734723365,380,0.008391666666666667,7.57,True
7133,39837,3111.462542047301,255,0.00908888888888889,5.9,True
7134,39838,18377.990715274205,1768,0.009702777777777777,26.07,True
7135,39842,11175.005377221654,1273,0.009430555555555557,19.47,True
7136,39852,5688.826737880142,655,0.009277777777777777,11.23,True
7137,39855,4376.454030766203,340,0.008841666666666666,7.03,True
7138,39855,8684.009610116595,730,0.008525,12.23,True
7139,39855,3012.246154538297,248,0.00836388888888889,5.81,True
7140,39859,10107.393971241769,846,0.009947222222222224,13.78,True
7141,39860,5026.887930085336,458,0.007597222222222222,8.61,True
7142,39860,13585.65494172934,1159,0.010416666666666666,17.95,True
7143,39860,8966.247933840325,764,0.009519444444444445,12.69,True
7144,39863,8919.580162713934,924,0.009747222222222223,14.82,True
7145,39869,3225.389774339509,265,0.010258333333333333,6.03,True
7146,39879,10711.03189485828,1185,0.008625,18.3,True
7147,39883,8883.755736257657,754,0.008324999999999999,12.55,True
7148,39885,13970.954562887371,1130,0.00945,17.57,True
7149,39894,26256.15468357055,2088,0.00883611111111111,30.34,True
7150,39896,1395.761705461689,178,0.008419444444444445,4.87,True
7151,39901,7743.743097005301,762,0.00977777777777778,12.66,True
7152,39903,9478.54874015685,775,0.009058333333333333,12.83,True
7153,39904,19316.720376360103,1856,0.008638888888888889,27.25,True
7154,39911,9496.698714100936,926,0.008472222222222223,14.85,True
7155,39915,4500.774629602436,454,0.009363888888888889,8.55,True
7156,39925,19614.036311331583,1879,0.009819444444444445,27.55,True
7157,39927,6151.070490976389,644,0.008077777777777777,11.09,True
7158,39929,5894.490214049731,520,0.009530555555555556,9.43,True
7159,39929,11594.536633572863,1284,0.008547222222222222,19.62,True
7160,39932,2922.9010773471155,362,0.008052777777777777,7.33,True
7161,39936,6101.1557124366,525,0.008736111111111111,9.5,True
7162,39937,12438.209838327746,1206,0.008730555555555556,18.58,True
7163,39943,6044.187951708471,644,0.008272222222222222,11.09,True
7164,39948,6601.77296010026,726,0.00953888888888889,12.18,True
7165,39951,6170.080854082878,538,0.006913888888888889,9.67,True
7166,39957,4734.923709853178,507,0.010180555555555556,9.26,True
7167,39970,4687.125373946318,407,0.00916388888888889,7.93,True
7168,39972,8080.848906346302,659,0.009897222222222222,11.29,True
7169,39980,11095.752457186967,1277,0.008588888888888889,19.53,True
7170,39981,6021.559777120422,664,0.007938888888888888,11.35,True
7171,40001,1295.410258552085,146,0.008702777777777778,4.45,True
7172,40002,6248.2422722421,574,0.00968888888888889,10.15,True
7173,40010,10299.088818701946,864,0.00866111111111111,14.02,True
7174,40013,3688.070092125849,314,0.007883333333333332,6.69,True
7175,40016,2132.7231874994764,239,0.010333333333333333,5.69,True
7176,40024,16350.483588209943,1242,0.008011111111111111,19.06,True
7177,40024,11523.473286308152,965,0.007555555555555555,15.37,True
7178,40025,5141.155740357676,572,0.008763888888888889,10.13,True
7179,40028,14565.749355936474,1144,0.00988888888888889,17.75,True
7180,40028,6343.672085711638,610,0.009375,10.63,True
7181,40029,2634.8948815080053,214,0.0069,5.35,True
7182,40041,16111.164036459906,1805,0.008252777777777777,26.57,True
7183,40042,5762.69761032381,481,0.007897222222222222,8.91,True
7184,40046,5064.14742660835,403,0.009769444444444445,7.87,True
7185,40051,9446.346808090526,774,0.007802777777777777,12.82,True
7186,40062,8587.494468805946,687,0.008558333333333333,11.66,True
7187,40062,8545.326693121695,755,0.009027777777777777,12.57,True
7188,40070,4453.633820980817,391,0.007869444444444445,7.71,True
7189,40073,10937.897174583584,1096,0.007613888888888889,17.11,True
7190,40075,11601.747752280162,1002,0.0097,15.86,True
7191,40075,1936.2782855424337,218,0.0094,5.41,True
7192,40078,6742.922042122656,606,0.008352777777777778,10.58,True
7193,40079,4450.31665349812,364,0.007627777777777778,7.35,True
7194,40081,10406.062563573518,893,0.009197222222222221,14.41,True
7195,40083,11312.354750751269,1149,0.00906111111111111,17.82,True
7196,40085,3529.011595732854,288,0.008336111111111112,6.34,True
7197,40088,7069.919319854103,672,0.009133333333333334,11.46,True
7198,40096,9515.325888479012,974,0.008941666666666665,15.49,True
7199,40097,2827.321996547419,316,0.00915,6.71,True
7200,40099,6738.326844323172,560,0.007933333333333332,9.97,True
7201,40103,1999.2200928519023,199,0.008172222222222223,5.15,True
7202,40103,13750.905354659166,1372,0.006511111111111112,20.79,True
7203,40114,4416.735189905892,469,0.008486111111111111,8.75,True
7204,40116,3420.9439494864378,380,0.00895,7.57,True
7205,40120,16669.582000468454,1489,0.009275,22.35,True
7206,40131,6454.020373842614,715,0.009572222222222223,12.03,True
7207,40133,11178.169027151213,1015,0.00958888888888889,16.03,True
7208,40139,4822.934486227819,547,0.008783333333333334,9.79,True
7209,40143,10538.286194763086,953,0.00805,15.21,True
7210,40147,7658.462261598468,759,0.00978611111111111,12.62,True
7211,40148,4813.880505549739,465,0.008374999999999999,8.7,True
7212,40148,9900.34543249747,922,0.00825,14.79,True
7213,40150,6123.199694113282,607,0.010305555555555556,10.59,True
7214,40152,2353.373701495533,261,0.009797222222222223,5.98,True
7215,40155,8110.564156357471,670,0.00858611111111111,11.43,True
7216,40177,7460.894537172076,701,0.009297222222222222,11.85,True
7217,40185,11378.21258198096,1124,0.008213888888888889,17.49,True
7218,40187,13773.855605426368,1163,0.008491666666666666,18.01,True
7219,40190,8153.444870434422,739,0.009122222222222223,12.35,True
7220,40194,27354.21495611777,2308,0.010525,33.27,True
7221,40197,7890.079111026468,617,0.009600000000000001,10.73,True
7222,40205,9264.328515023562,996,0.00953888888888889,15.78,True
7223,40206,6616.885703170791,733,0.009316666666666666,12.27,True
7224,40211,7566.061818898148,727,0.008783333333333334,12.19,True
7225,40216,3512.518249179568,397,0.009555555555555555,7.79,True
7226,40219,5089.347434465966,450,0.008233333333333334,8.5,True
7227,40225,26447.386728442387,2425,0.008575000000000001,34.83,True
7228,40225,6732.849573284757,636,0.008119444444444445,10.98,True
7229,40226,1335.425086461859,151,0.009252777777777778,4.51,True
7230,40226,3712.080409022732,408,0.008427777777777777,7.94,True
7231,40245,11712.60619584085,1157,0.008922222222222222,17.93,True
7232,40245,1908.055313388561,212,0.007655555555555555,5.33,True
7233,40245,5102.7508435168775,409,0.008861111111111111,7.95,True
7234,40250,3536.141387549209,441,0.00798611111111111,8.38,True
7235,40257,5310.033474738901,459,0.006944444444444444,8.62,True
7236,40268,16344.27646748726,1243,0.009894444444444444,19.07,True
7237,40271,6810.451339327451,402,0.009372222222222223,7.86,True
7238,40272,6250.481903253515,522,0.010436111111111111,9.46,True
7239,40277,9196.908189732729,805,0.009236111111111112,13.23,True
7240,40278,1853.211264629295,183,0.009405555555555556,4.94,True
7241,40282,1502.5119750770764,169,0.008927777777777778,4.75,True
7242,40292,8858.388437848,737,0.008633333333333333,12.33,True
7243,40292,43955.67101045125,3108,0.008655555555555555,43.94,True
7244,40295,5686.855460070176,571,0.009369444444444444,10.11,True
7245,40301,26788.63818707734,2218,0.008783333333333334,32.07,True
7246,40311,9447.22311020802,722,0.009788888888888889,12.13,True
7247,40311,11222.1526618983,894,0.00954722222222222,14.42,True
7248,40313,7404.807391639707,806,0.008705555555555555,13.25,True
7249,40317,18214.57926382838,1452,0.008186111111111111,21.86,True
7250,40318,27266.604759983384,2176,0.009013888888888889,31.51,True
7251,40325,7547.344210087956,664,0.00968888888888889,11.35,True
7252,40328,5200.749806120773,578,0.009036111111111111,10.21,True
7253,40345,2404.998005610532,248,0.010094444444444446,5.81,True
7254,40352,3724.097549124442,388,0.008825,7.67,True
7255,40355,3590.409774764091,325,0.010108333333333334,6.83,True
7256,40365,4093.203276091413,336,0.008652777777777777,6.98,True
7257,40370,28828.192607849305,2283,0.008455555555555556,32.94,True
7258,40370,8499.423215589144,959,0.008830555555555555,15.29,True
7259,40377,11437.651636937995,722,0.010266666666666667,12.13,True
7260,40401,6655.861421173138,648,0.008725,11.14,True
7261,40403,5286.397766052865,556,0.008875,9.91,True
7262,40405,4651.22090893248,424,0.009233333333333335,8.15,True
7263,40406,6655.243644504249,558,0.008866666666666667,9.94,True
7264,40408,9706.97590648201,953,0.007397222222222222,15.21,True
7265,40412,10712.269453509549,917,0.008119444444444445,14.73,True
7266,40415,14381.62749608204,1065,0.007194444444444444,16.7,True
7267,40419,5515.543320104745,416,0.008558333333333333,8.05,True
7268,40425,12605.678790016193,828,0.008811111111111112,13.54,True
7269,40430,4738.824015260931,523,0.009980555555555555,9.47,True
7270,40431,19715.20751386763,1643,0.008977777777777777,24.41,True
7271,40433,11112.498622509254,1116,0.008958333333333334,17.38,True
7272,40438,6290.911696986453,712,0.008822222222222223,11.99,True
7273,40445,6297.508489982088,532,0.008677777777777777,9.59,True
7274,40446,7376.221055851496,585,0.008288888888888889,10.3,True
7275,40449,24970.76158184789,2062,0.009575,29.99,True
7276,40465,11112.97357799649,883,0.010183333333333332,14.27,True
7277,40467,3536.2541587232527,385,0.008324999999999999,7.63,True
7278,40469,9113.891787098231,829,0.010372222222222224,13.55,True
7279,40474,365.6054540468514,50,0.0085,3.17,True
7280,40477,6418.272877948292,713,0.008163888888888889,12.01,True
7281,40480,5774.730452746158,440,0.007188888888888889,8.37,True
7282,40484,7929.343544355712,673,0.009977777777777778,11.47,True
7283,40485,6998.803408542396,802,0.010155555555555557,13.19,True
7284,40486,17204.51781202766,1303,0.00958888888888889,19.87,True
7285,40488,5659.077392448298,429,0.008333333333333333,8.22,True
7286,40489,5857.200247849004,488,0.00836388888888889,9.01,True
7287,40490,9626.623048613774,991,0.008155555555555555,15.71,True
7288,40499,3465.952450604868,273,0.007430555555555556,6.14,True
7289,40505,14172.166981384882,1190,0.007844444444444444,18.37,True
7290,40513,2627.773507120401,216,0.008791666666666666,5.38,True
7291,40515,3733.6517920116057,414,0.009941666666666666,8.02,True
7292,40519,5173.148698373863,430,0.00926388888888889,8.23,True
7293,40520,2443.55578549472,283,0.00953611111111111,6.27,True
7294,40524,4015.640204907132,460,0.008127777777777779,8.63,True
7295,40525,22072.524200306445,2235,0.009508333333333332,32.3,True
7296,40530,7927.215944641835,660,0.008316666666666667,11.3,True
7297,40531,8463.281714925723,884,0.008925,14.29,True
7298,40533,10557.229999654914,1180,0.00878888888888889,18.23,True
7299,40535,5571.772570003914,538,0.009116666666666667,9.67,True
7300,40536,8345.209854546541,773,0.008908333333333334,12.81,True
7301,40543,4382.298925375134,490,0.008894444444444446,9.03,True
7302,40549,6003.621448376903,459,0.008469444444444444,8.62,True
7303,40551,4806.920105939559,517,0.00983611111111111,9.39,True
7304,40578,3599.706676152756,600,0.009483333333333333,10.5,True
7305,40595,10169.870467705165,850,0.008458333333333333,13.83,True
7306,40600,14632.61392218838,1500,0.008877777777777778,22.5,True
7307,40603,5389.491728524252,587,0.008808333333333333,10.33,True
7308,40607,10476.660828876777,857,0.006586111111111111,13.93,True
7309,40617,7520.344617217971,837,0.008516666666666667,13.66,True
7310,40635,8560.804209959908,976,0.008263888888888888,15.51,True
7311,40635,8768.125099156583,981,0.008775,15.58,True
7312,40637,8924.461721465794,866,0.008916666666666666,14.05,True
7313,40644,5517.250017472116,516,0.006319444444444444,9.38,True
7314,40647,13173.2072373708,1417,0.01023611111111111,21.39,True
7315,40647,4893.057815685086,540,0.009275,9.7,True
7316,40647,8751.718687126599,706,0.008891666666666666,11.91,True
7317,40649,5860.32281321904,549,0.008419444444444445,9.82,True
7318,40655,22704.13941702305,1803,0.008880555555555555,26.54,True
7319,40668,6987.046294176255,588,0.008305555555555556,10.34,True
7320,40670,5560.432974799895,481,0.009,8.91,True
7321,40671,9872.337126662382,1066,0.00811388888888889,16.71,True
7322,40673,5269.161730703647,477,0.009863888888888889,8.86,True
7323,40684,34467.359675659776,2490,0.010108333333333334,35.7,True
7324,40686,6648.35554215375,748,0.007913888888888889,12.47,True
7325,40698,10881.005799631295,1141,0.008972222222222222,17.71,True
7326,40700,10777.021733586867,975,0.008797222222222222,15.5,True
7327,40703,5699.830561146327,504,0.008916666666666666,9.22,True
7328,40714,6427.933882657463,591,0.008725,10.38,True
7329,40716,6545.344820010643,586,0.00871111111111111,10.31,True
7330,40716,4408.052087879272,427,0.008272222222222222,8.19,True
7331,40722,7063.53653451672,808,0.008374999999999999,13.27,True
7332,40722,4288.607490200705,350,0.007972222222222223,7.17,True
7333,40722,17594.298872319745,1471,0.008450000000000001,22.11,True
7334,40727,6044.167415260322,496,0.009033333333333334,9.11,True
7335,40727,4693.163194176145,388,0.009183333333333333,7.67,True
7336,40728,8421.62681588161,943,0.009280555555555554,15.07,True
7337,40734,29586.68051977429,2068,0.008336111111111112,30.07,True
7338,40736,8002.420733077596,898,0.009013888888888889,14.47,True
7339,40736,10675.084980218138,903,0.009105555555555556,14.54,True
7340,40739,14274.14608015638,1407,0.008477777777777779,21.26,True
7341,40743,4696.181253977197,493,0.00835,9.07,True
7342,40743,6235.268144538994,508,0.009099999999999999,9.27,True
7343,40745,8126.101425163092,928,0.00896111111111111,14.87,True
7344,40746,12532.35826893924,1027,0.009916666666666667,16.19,True
7345,40767,19143.128067729453,1484,0.008813888888888888,22.29,True
7346,40772,4484.695260249371,421,0.008636111111111112,8.11,True
7347,40779,2984.118971397654,340,0.008180555555555555,7.03,True
7348,40789,7718.918867114497,552,0.010183333333333332,9.86,True
7349,40796,2236.495027837895,251,0.009869444444444445,5.85,True
7350,40801,8296.382388837428,660,0.008333333333333333,11.3,True
7351,40802,9470.28771692838,1040,0.009252777777777778,16.37,True
7352,40812,15558.434867334669,1228,0.008777777777777778,18.87,True
7353,40814,4638.647895942356,550,0.00908888888888889,9.83,True
7354,40822,9573.587008844852,846,0.00866111111111111,13.78,True
7355,40834,4667.166477848436,413,0.008858333333333333,8.01,True
7356,40842,13217.281273375143,1087,0.010311111111111111,16.99,True
7357,40853,4655.196500620888,480,0.006366666666666667,8.9,True
7358,40854,6597.099849724978,469,0.00943611111111111,8.75,True
7359,40868,6935.269189417328,596,0.007397222222222222,10.45,True
7360,40875,7786.926919123853,895,0.008127777777777779,14.43,True
7361,40887,10923.871653604228,1023,0.009455555555555556,16.14,True
7362,40892,5594.014033620602,463,0.010130555555555556,8.67,True
7363,40896,6995.212920120757,727,0.009080555555555555,12.19,True
7364,40910,25546.840783585867,1725,0.008169444444444444,25.5,True
7365,40914,9804.8750467796,777,0.009158333333333333,12.86,True
7366,40915,6719.266590093722,763,0.008261111111111111,12.67,True
7367,40920,7199.338161346879,521,0.009433333333333334,9.45,True
7368,40923,20056.007324370297,1539,0.00905277777777778,23.02,True
7369,40925,4732.379489336757,465,0.0101,8.7,True
7370,40928,1822.055488057386,155,0.00891388888888889,4.57,True
7371,40929,6489.804808765476,746,0.00983611111111111,12.45,True
7372,40952,14951.982856689743,1368,0.009586111111111111,20.74,True
7373,40956,6192.995817097113,604,0.008688888888888888,10.55,True
7374,40967,9064.168480354096,906,0.008733333333333334,14.58,True
7375,40970,15341.522576406896,1431,0.009188888888888889,21.58,True
7376,40974,11291.986493290564,901,0.008630555555555556,14.51,True
7377,40984,10451.37303897843,993,0.008772222222222221,15.74,True
7378,40995,10952.713529940746,1230,0.009922222222222221,18.9,True
7379,41001,4377.1524490721495,516,0.008680555555555556,9.38,True
7380,41003,15512.893207789852,1415,0.009697222222222222,21.37,True
7381,41007,4304.618672265029,357,0.010383333333333335,7.26,True
7382,41008,4143.6554762099895,385,0.009855555555555555,7.63,True
7383,41008,8261.392305352536,934,0.008186111111111111,14.95,True
7384,41011,5554.5199329625775,589,0.009344444444444445,10.35,True
7385,41015,3842.075564651463,426,0.006875,8.18,True
7386,41016,5321.436989603473,463,0.008477777777777779,8.67,True
7387,41017,3388.968503761207,381,0.010277777777777778,7.58,True
7388,41026,6952.630280486267,722,0.007522222222222222,12.13,True
7389,41031,7324.18209284821,626,0.007966666666666667,10.85,True
7390,41036,2199.193892972808,303,0.009022222222222221,6.54,True
7391,41039,9661.416694720398,1092,0.008736111111111111,17.06,True
7392,41044,12779.359051785035,1433,0.0075944444444444445,21.61,True
7393,41050,4336.345326533459,519,0.009808333333333334,9.42,True
7394,41051,5969.961108021415,596,0.008811111111111112,10.45,True
7395,41056,2654.24822029956,244,0.007775,5.75,True
7396,41058,7677.072412647414,678,0.00977777777777778,11.54,True
7397,41061,2077.988414939793,233,0.009505555555555555,5.61,True
7398,41090,3887.727180091307,344,0.008374999999999999,7.09,True
7399,41109,15146.856438829564,1392,0.008336111111111112,21.06,True
7400,41109,10120.279394347072,839,0.009655555555555554,13.69,True
7401,41109,3327.2805498918724,373,0.008747222222222222,7.47,True
7402,41109,3089.227939660568,303,0.009652777777777777,6.54,True
7403,41113,4784.060471363367,392,0.008758333333333333,7.73,True
7404,41118,21961.28188149727,2381,0.009208333333333332,34.25,True
7405,41122,5321.461106440846,441,0.007033333333333333,8.38,True
7406,41126,13399.846360506242,1239,0.010119444444444445,19.02,True
7407,41132,1762.9449747275637,164,0.009483333333333333,4.69,True
7408,41135,40781.27605443134,2683,0.008155555555555555,38.27,True
7409,41136,11234.593211884809,739,0.008833333333333334,12.35,True
7410,41138,3720.6853532691366,364,0.0078111111111111116,7.35,True
7411,41138,7102.906245371551,641,0.009280555555555554,11.05,True
7412,41162,8369.080218599454,743,0.008952777777777777,12.41,True
7413,41167,11360.06917248616,913,0.009413888888888888,14.67,True
7414,41179,9921.744979376004,846,0.009325,13.78,True
7415,41189,10406.353367451948,950,0.010336111111111112,15.17,True
7416,41195,5708.976502964474,582,0.008763888888888889,10.26,True
7417,41195,7543.342547499657,835,0.00915,13.63,True
7418,41199,5309.290890923974,446,0.008866666666666667,8.45,True
7419,41203,7869.191859449887,876,0.00956388888888889,14.18,True
7420,41204,8599.736450426313,714,0.00835,12.02,True
7421,41207,9881.511365367847,881,0.008280555555555555,14.25,True
7422,41212,6207.57354079327,697,0.008791666666666666,11.79,True
7423,41216,6596.496914790805,739,0.00883888888888889,12.35,True
7424,41228,2212.034411095028,184,0.010133333333333333,4.95,True
7425,41232,8144.638505792151,648,0.007975,11.14,True
7426,41237,3258.155793068019,363,0.009016666666666668,7.34,True
7427,41237,8608.611304236425,746,0.010219444444444444,12.45,True
7428,41242,5666.081500377689,561,0.009347222222222222,9.98,True
7429,41244,2986.18812618245,335,0.008297222222222223,6.97,True
7430,41247,5659.903114294828,660,0.008025000000000001,11.3,True
7431,41250,7068.5208562969065,529,0.009605555555555555,9.55,True
7432,41257,2898.535126881895,264,0.008280555555555555,6.02,True
7433,41260,15093.052227088385,963,0.009661111111111112,15.34,True
7434,41263,6000.41615631239,546,0.007633333333333333,9.78,True
7435,41268,31193.26361269936,2456,0.009644444444444443,35.25,True
7436,41269,5804.112659881108,649,0.009497222222222221,11.15,True
7437,41271,9749.407491450034,685,0.007169444444444444,11.63,True
7438,41272,5026.148164048902,564,0.009,10.02,True
7439,41285,5225.661605620124,513,0.0083,9.34,True
7440,41292,5318.849629872326,537,0.008419444444444445,9.66,True
7441,41297,5132.823885772371,664,0.0076861111111111114,11.35,True
7442,41302,9386.879461389402,1039,0.008552777777777777,16.35,True
7443,41303,2165.025676492952,242,0.008213888888888889,5.73,True
7444,41317,1847.2195270685768,202,0.008297222222222223,5.19,True
7445,41322,10067.609960730566,788,0.009105555555555556,13.01,True
7446,41325,6268.876969061128,488,0.007327777777777778,9.01,True
7447,41331,10188.3485107514,986,0.009677777777777778,15.65,True
7448,41332,2283.527806654725,254,0.008450000000000001,5.89,True
7449,41333,1892.026525161668,194,0.009016666666666668,5.09,True
7450,41340,3602.1103321758646,399,0.008455555555555556,7.82,True
7451,41341,6656.873027308356,648,0.008461111111111112,11.14,True
7452,41343,3727.1504219201024,312,0.009361111111111112,6.66,True
7453,41358,6734.436036787305,639,0.010097222222222223,11.02,True
7454,41363,5407.765294747118,572,0.010397222222222223,10.13,True
7455,41366,9588.422561392375,771,0.01023611111111111,12.78,True
7456,41367,3129.12001777076,238,0.00911388888888889,5.67,True
7457,41367,4982.235746407399,452,0.009272222222222223,8.53,True
7458,41374,5442.912962202285,477,0.007366666666666666,8.86,True
7459,41381,3179.6439592959428,356,0.00908611111111111,7.25,True
7460,41392,13743.522563620205,1569,0.009402777777777779,23.42,True
7461,41398,13167.400938192432,1080,0.008447222222222222,16.9,True
7462,41398,4338.020470186555,489,0.00943611111111111,9.02,True
7463,41407,9605.35929129001,820,0.008730555555555556,13.43,True
7464,41412,9314.369888482795,841,0.009752777777777777,13.71,True
7465,41412,2433.8620541786104,304,0.008766666666666666,6.55,True
7466,41413,14181.489894402635,1345,0.008888888888888889,20.43,True
7467,41415,15287.43076699719,1218,0.009505555555555555,18.74,True
7468,41431,9166.905603144129,1041,0.008533333333333334,16.38,True
7469,41433,6201.300441873,452,0.009813888888888888,8.53,True
7470,41435,31051.62786510184,2221,0.007519444444444445,32.11,True
7471,41435,12582.035564254697,1146,0.00968611111111111,17.78,True
7472,41441,4220.629343401051,456,0.008541666666666666,8.58,True
7473,41443,14241.820710988366,1263,0.008633333333333333,19.34,True
7474,41445,11862.472746088084,1334,0.008344444444444444,20.29,True
7475,41447,29179.21442604382,2314,0.007683333333333334,33.35,True
7476,41450,4467.521370564171,370,0.008563888888888888,7.43,True
7477,41454,6898.18210147179,636,0.008480555555555555,10.98,True
7478,41457,12963.346075002491,1127,0.008830555555555555,17.53,True
7479,41458,11739.269450542415,908,0.008680555555555556,14.61,True
7480,41463,4719.80205326781,501,0.009555555555555555,9.18,True
7481,41463,5547.652218798365,475,0.00823611111111111,8.83,True
7482,41469,7540.768536674417,616,0.008627777777777778,10.71,True
7483,41477,6930.684751297241,558,0.009447222222222221,9.94,True
7484,41480,9550.97467138489,1029,0.010108333333333334,16.22,True
7485,41483,4930.78205432866,565,0.009677777777777778,10.03,True
7486,41489,5729.349890689313,530,0.008169444444444444,9.57,True
7487,41492,2522.938189892352,208,0.007886111111111111,5.27,True
7488,41503,11827.937436213728,1156,0.008905555555555555,17.91,True
7489,41510,5493.188493722017,453,0.008369444444444445,8.54,True
7490,41511,13641.40456652241,1217,0.009055555555555556,18.73,True
7491,41514,14757.187135832715,1280,0.008275,19.57,True
7492,41514,8988.211765509544,804,0.009133333333333334,13.22,True
7493,41515,4279.669725759922,407,0.010158333333333333,7.93,True
7494,41517,2860.239149406497,216,0.008847222222222223,5.38,True
7495,41520,12191.895526350258,1136,0.010275000000000001,17.65,True
7496,41525,13039.74657817617,1494,0.008758333333333333,22.42,True
7497,41526,12585.721859507545,1033,0.009294444444444445,16.27,True
7498,41550,7911.162126792957,689,0.00916388888888889,11.69,True
7499,41561,11919.672619741865,1030,0.009180555555555555,16.23,True
7500,41572,5332.49847892026,550,0.009036111111111111,9.83,True
7501,41583,9500.074115599056,1018,0.008933333333333333,16.07,True
7502,41589,7798.527208140829,747,0.009488888888888889,12.46,True
7503,41590,5264.525122336336,536,0.009569444444444445,9.65,True
7504,41593,7458.68165281564,577,0.008444444444444444,10.19,True
7505,41597,11799.616983200229,1351,0.008863888888888888,20.51,True
7506,41602,15974.30214388356,1803,0.009483333333333333,26.54,True
7507,41605,11731.20925004669,950,0.008341666666666667,15.17,True
7508,41607,12677.51518677677,1002,0.009391666666666668,15.86,True
7509,41608,8552.356902859292,622,0.008374999999999999,10.79,True
7510,41610,9361.090261492523,906,0.008119444444444445,14.58,True
7511,41618,9056.306933674996,790,0.010125,13.03,True
7512,41618,15494.472072920416,1624,0.0074222222222222215,24.15,True
7513,41620,9418.003697032318,939,0.008225,15.02,True
