from_node,to_node,road_id,from_node_lon,from_node_lat,to_node_lon,to_node_lat,distance,duration
42428807,42428799,973,-73.9654027,40.8061176,-73.9658601,40.8054904,79.68363123,18
42428807,42431193,974,-73.9654027,40.8061176,-73.9671362,40.8068455,167.0607079,97
42428814,42428807,975,-73.9649464,40.8067455,-73.9654027,40.8061176,79.70694052,18
42428814,561035335,976,-73.9649464,40.8067455,-73.964761,40.8066676,17.8700586,11
42428833,42428814,977,-73.9644822,40.8073825,-73.9649464,40.8067455,80.91453868,18
42428833,5004570631,978,-73.9644822,40.8073825,-73.9664877,40.8082136,192.6837159,112
42428844,1506591536,979,-73.9616861,40.8112589,-73.9621944,40.8105701,87.75467724,20
42428858,42421857,980,-73.9588379,40.8151825,-73.9598159,40.8138385,170.6632779,38
42428858,42443181,981,-73.9588379,40.8151825,-73.959719,40.815526,83.52713496,49
42428858,5763775589,982,-73.9588379,40.8151825,-73.9586399,40.8151033,18.87330795,11
42428863,42428858,983,-73.9583909,40.8158075,-73.9588379,40.8151825,79.04791085,18
42428863,561035343,984,-73.9583909,40.8158075,-73.9582483,40.815657,20.60364169,6
42428863,42438066,985,-73.9583909,40.8158075,-73.959493,40.817007,162.5360391,39
42428867,42428863,986,-73.9579743,40.8163677,-73.9583909,40.8158075,71.5029021,16
42428867,42438066,987,-73.9579743,40.8163677,-73.959493,40.817007,146.4459998,85
42428869,42428867,988,-73.9575149,40.8169955,-73.9579743,40.8163677,79.82369357,18
42428869,6198320765,989,-73.9575149,40.8169955,-73.9573212,40.8169158,18.57986557,11
42428873,42428869,990,-73.9570737,40.8175997,-73.9575149,40.8169955,76.78496206,18
42428873,42438228,991,-73.9570737,40.8175997,-73.9597831,40.8187627,262.4851074,152
42428873,561035345,992,-73.9570737,40.8175997,-73.9568845,40.8175185,18.32885592,11
42428876,42428873,993,-73.9566189,40.8182375,-73.9570737,40.8175997,80.61242757,18
42428876,42429541,994,-73.9566189,40.8182375,-73.9593299,40.8193827,261.6337863,151
42428876,561035346,995,-73.9566189,40.8182375,-73.9564305,40.8181551,18.33647182,12
42428880,42428876,996,-73.9561599,40.8188645,-73.9566189,40.8182375,79.729561,18
42428880,42434105,997,-73.9561599,40.8188645,-73.958875,40.820005,261.682228,151
42428880,561035347,998,-73.9561599,40.8188645,-73.9559715,40.8187821,18.33647255,11
42428892,42428880,999,-73.9552062,40.8201687,-73.9561599,40.8188645,165.7996531,37
42428892,42439042,1000,-73.9552062,40.8201687,-73.9575495,40.8211505,225.7122733,82
42428892,561035349,1001,-73.9552062,40.8201687,-73.9550161,40.8200885,18.34062121,7
42428912,42441949,1002,-73.9542759,40.8214465,-73.956154,40.822258,182.2420103,105
42428912,561035351,1003,-73.9542759,40.8214465,-73.9547233,40.8208309,78.14711986,18
42428913,42428912,1004,-73.9538135,40.8220806,-73.9542759,40.8214465,80.55894784,18
42428913,2383895312,1005,-73.9538135,40.8220806,-73.9576108,40.8217508,428.8256652,250
42428914,42428913,1006,-73.9533594,40.822698,-73.9538135,40.8220806,78.59604866,18
42428914,42441950,1007,-73.9533594,40.822698,-73.955385,40.823549,195.2350023,113
42428917,42428914,1008,-73.9529044,40.823318,-73.9533594,40.822698,78.88549411,18
42428917,561035356,1009,-73.9529044,40.823318,-73.9527141,40.8232381,18.33917971,12
42428919,42428917,1010,-73.9524477,40.8239402,-73.9529044,40.823318,79.16891538,18
42428919,42441951,1011,-73.9524477,40.8239402,-73.954347,40.824739,183.1081641,106
42428922,42428919,1012,-73.9519855,40.8245785,-73.9524477,40.8239402,80.95977249,18
42428922,561035358,1013,-73.9519855,40.8245785,-73.9517954,40.8244983,18.34062155,12
42428926,42428922,1014,-73.9515358,40.8251983,-73.9519855,40.8245785,78.64968851,18
42428926,42441952,1015,-73.9515358,40.8251983,-73.953014,40.82582,142.5109003,84
42428928,561035360,1016,-73.9510825,40.8258119,-73.9508925,40.8257317,18.33325409,11
42428928,42428926,1017,-73.9510825,40.8258119,-73.9515358,40.8251983,78.19436853,18
42428931,42428928,1018,-73.9505823,40.8264958,-73.9510825,40.8258119,86.9464122,20
42428931,42434264,1019,-73.9505823,40.8264958,-73.9519791,40.8270794,134.4553796,36
42428931,561035361,1020,-73.9505823,40.8264958,-73.9503944,40.8264178,18.06004711,6
42428934,42428931,1021,-73.9500994,40.8271631,-73.9505823,40.8264958,84.62589304,19
42428934,561035362,1022,-73.9500994,40.8271631,-73.9499093,40.827083,18.33521884,11
42428936,42428934,1023,-73.9496453,40.8277858,-73.9500994,40.8271631,79.11117598,18
42428936,42441956,1024,-73.9496453,40.8277858,-73.950858,40.828296,116.9232997,68
42428939,42428936,1025,-73.949184,40.8284141,-73.9496453,40.8277858,79.95010683,18
42428939,561035364,1026,-73.949184,40.8284141,-73.9489939,40.828334,18.33521972,11
42428941,42428939,1027,-73.9487404,40.8290241,-73.949184,40.8284141,77.44721667,18
42428941,42434343,1028,-73.9487404,40.8290241,-73.9500819,40.8295858,129.1969272,75
42428944,42428941,1029,-73.9482817,40.8296535,-73.9487404,40.8290241,79.95071664,18
42428944,561035366,1030,-73.9482817,40.8296535,-73.9480915,40.8295736,18.33180664,12
42428947,42428944,1031,-73.9478285,40.8302751,-73.9482817,40.8296535,78.96743471,18
42428947,42441774,1032,-73.9478285,40.8302751,-73.949462,40.830962,157.476874,91
42428951,42428947,1033,-73.9473687,40.8309006,-73.9478285,40.8302751,79.61661597,18
42428951,561035368,1034,-73.9473687,40.8309006,-73.9471786,40.8308205,18.3352189,12
42428953,42428951,1035,-73.9469124,40.8315246,-73.9473687,40.8309006,79.32747114,18
42428953,42441805,1036,-73.9469124,40.8315246,-73.949714,40.832697,269.7805519,156
42428956,42428953,1037,-73.9459609,40.8328285,-73.9469124,40.8315246,165.6805972,37
42428956,561035370,1038,-73.9459609,40.8328285,-73.9457725,40.8327461,18.33647182,5
42428958,42428956,1039,-73.945481,40.8334857,-73.9459609,40.8328285,83.52041339,19
42428958,561035371,1040,-73.945481,40.8334857,-73.9452905,40.8334062,18.33245112,11
42428961,42452130,1041,-73.9450015,40.8341411,-73.9453927,40.8343132,38.13023065,10
42428961,595352904,1042,-73.9450015,40.8341411,-73.9453257,40.8336979,56.34734519,15
42428962,42428961,1043,-73.9445661,40.834739,-73.9450015,40.8341411,75.93538056,17
42428962,2504882466,1044,-73.9445661,40.834739,-73.9454337,40.8350927,83.04743615,22
42428962,561035373,1045,-73.9445661,40.834739,-73.9443745,40.8346611,18.32903774,5
42428964,561035375,1046,-73.9436514,40.8359959,-73.9434608,40.8359164,18.33983838,11
42428964,42427086,1047,-73.9436514,40.8359959,-73.9441039,40.8353715,79.21156676,19
42428965,42427115,1048,-73.9431927,40.8366143,-73.9442977,40.8370771,106.4268486,62
42428965,42428964,1049,-73.9431927,40.8366143,-73.9436514,40.8359959,78.88257281,18
42428966,42428965,1050,-73.9427349,40.8372479,-73.9431927,40.8366143,80.32322856,18
42428966,561035377,1051,-73.9427349,40.8372479,-73.9425447,40.837168,18.33180517,12
42428967,42428966,1052,-73.9422972,40.8378398,-73.9427349,40.8372479,75.44678611,17
42428967,42427126,1053,-73.9422972,40.8378398,-73.9437512,40.8384634,140.834001,83
42428970,42428967,1054,-73.9418259,40.8384885,-73.9422972,40.8378398,82.3426354,19
42428970,561035379,1055,-73.9418259,40.8384885,-73.9416375,40.8384061,18.33647187,12
42428973,42427133,1056,-73.9412769,40.8392425,-73.943066,40.840193,184.1723858,49
42428973,42428970,1057,-73.9412769,40.8392425,-73.9418259,40.8384885,95.75759047,22
42428973,561035380,1058,-73.9412769,40.8392425,-73.9410885,40.8391601,18.33647266,6
42428975,42428973,1059,-73.9407749,40.8399295,-73.9412769,40.8392425,87.32142181,20
42428975,561035381,1060,-73.9407749,40.8399295,-73.9405865,40.8398471,18.33647182,11
42428978,42428975,1061,-73.9398609,40.8411266,-73.9407749,40.8399295,153.7896076,35
42428978,561035382,1062,-73.9398609,40.8411266,-73.9397145,40.8410581,14.50336869,6
42428978,42427136,1063,-73.9398609,40.8411266,-73.942279,40.842154,233.6880098,86
42428980,42433041,1064,-73.9392736,40.8416657,-73.9388329,40.842261,75.9002085,20
42428980,2499757467,1065,-73.9392736,40.8416657,-73.9394169,40.8417297,14.02120136,9
42428980,2499757469,1066,-73.9392736,40.8416657,-73.9392752,40.8420796,46.30667673,12
42428984,42428985,1067,-73.939255,40.842436,-73.939177,40.843223,87.74345398,20
42428984,2499757469,1068,-73.939255,40.842436,-73.9392752,40.8420796,39.66023426,9
42428984,42427143,1069,-73.939255,40.842436,-73.9416398,40.843443,230.317512,133
42428985,42427146,1070,-73.939177,40.843223,-73.941142,40.844049,189.4189023,110
42428985,42428984,1071,-73.939177,40.843223,-73.939255,40.842436,87.74345398,20
42428985,42428989,1072,-73.939177,40.843223,-73.939025,40.843942,80.95732223,18
42428989,42428985,1073,-73.939025,40.843942,-73.939177,40.843223,80.95732223,18
42428989,42433044,1074,-73.939025,40.843942,-73.937982,40.843501,100.6801822,58
42428989,42428994,1075,-73.939025,40.843942,-73.9388653,40.8446886,84.0979956,20
42428994,42428998,1076,-73.9388653,40.8446886,-73.9386774,40.8454318,84.13204974,19
42428994,42428989,1077,-73.9388653,40.8446886,-73.939025,40.843942,84.0979956,20
42428994,42427152,1078,-73.9388653,40.8446886,-73.940518,40.845369,158.5794454,92
42428998,42428994,1079,-73.9386774,40.8454318,-73.9388653,40.8446886,84.13204974,19
42428998,42429002,1080,-73.9386774,40.8454318,-73.938451,40.846193,86.75420335,20
42428998,42449627,1081,-73.9386774,40.8454318,-73.938262,40.8453,38.23726694,23
42429002,42427159,1082,-73.938451,40.846193,-73.940061,40.846519,140.4946237,81
42429002,42428998,1083,-73.938451,40.846193,-73.9386774,40.8454318,86.75420335,20
42429002,42429006,1084,-73.938451,40.846193,-73.938227,40.846934,84.51945216,19
42429006,42429002,1085,-73.938227,40.846934,-73.938451,40.846193,84.51945216,19
42429006,42429011,1086,-73.938227,40.846934,-73.938036,40.847558,71.21915933,16
42429006,42436812,1087,-73.938227,40.846934,-73.937313,40.846623,84.46100387,49
42429011,42427168,1088,-73.938036,40.847558,-73.939524,40.847838,129.2578793,75
42429011,42429006,1089,-73.938036,40.847558,-73.938227,40.846934,71.21915933,16
42429011,42429013,1090,-73.938036,40.847558,-73.937975,40.847711,17.77061816,4
42429013,42429011,1091,-73.937975,40.847711,-73.938036,40.847558,17.77061816,4
42429013,42429017,1092,-73.937975,40.847711,-73.9376885,40.8483904,79.30218865,18
42429017,42429013,1093,-73.9376885,40.8483904,-73.937975,40.847711,79.30218865,18
42429017,42429023,1094,-73.9376885,40.8483904,-73.9370276,40.8489682,85.03728806,20
42429017,42449634,1095,-73.9376885,40.8483904,-73.936403,40.847872,122.7520686,33
42429023,42428094,1096,-73.9370276,40.8489682,-73.936397,40.849541,82.95824026,19
42429023,60926076,1097,-73.9370276,40.8489682,-73.9389502,40.8493123,166.5477644,37
42429023,42429017,1098,-73.9370276,40.8489682,-73.9376885,40.8483904,85.03728806,20
42429029,42429032,1099,-73.9357231,40.8501764,-73.935426,40.850774,71.00462105,16
42429029,42428094,1100,-73.9357231,40.8501764,-73.936397,40.849541,91.15227645,21
42429029,42444069,1101,-73.9357231,40.8501764,-73.934966,40.84984,73.98095253,18
42429029,42444081,1102,-73.9357231,40.8501764,-73.936661,40.850448,84.643639,20
42429032,42429029,1103,-73.935426,40.850774,-73.9357231,40.8501764,71.00462105,16
42429032,42429035,1104,-73.935426,40.850774,-73.935083,40.851434,78.86998308,18
42429035,42438199,1105,-73.935083,40.851434,-73.934098,40.851021,94.89385391,55
42429035,42429044,1106,-73.935083,40.851434,-73.934776,40.852058,74.04589265,18
42429035,42429032,1107,-73.935083,40.851434,-73.935426,40.850774,78.86998308,18
42429044,42429058,1108,-73.934776,40.852058,-73.93443,40.852729,80.10078594,18
42429044,42449641,1109,-73.934776,40.852058,-73.933667,40.851615,105.6784833,61
42429044,42454240,1110,-73.934776,40.852058,-73.935716,40.852339,85.18675249,31
42429044,42429035,1111,-73.934776,40.852058,-73.935083,40.851434,74.04589265,18
42429058,42429044,1112,-73.93443,40.852729,-73.934776,40.852058,80.10078594,18
42429058,42449644,1113,-73.93443,40.852729,-73.933226,40.852213,116.5983498,68
42429058,42429072,1114,-73.93443,40.852729,-73.934193,40.8532,56.04738949,13
42429072,42429083,1115,-73.934193,40.8532,-73.9337034,40.8541572,114.1442492,26
42429072,42445689,1116,-73.934193,40.8532,-73.935133,40.853479,85.1054588,50
42429072,42429058,1117,-73.934193,40.8532,-73.93443,40.852729,56.04738949,13
42429083,42429072,1118,-73.9337034,40.8541572,-73.934193,40.8532,114.1442492,26
42429083,42429094,1119,-73.9337034,40.8541572,-73.933312,40.855335,135.0388047,30
42429083,42436296,1120,-73.9337034,40.8541572,-73.934627,40.854501,86.97627813,51
42429094,42429083,1121,-73.933312,40.855335,-73.9337034,40.8541572,135.0388047,30
42429094,42429100,1122,-73.933312,40.855335,-73.932761,40.856503,137.9146391,31
42429094,42450290,1123,-73.933312,40.855335,-73.934266,40.855581,84.97159753,50
42429100,42429104,1124,-73.932761,40.856503,-73.932631,40.856716,26.09422684,6
42429100,42429094,1125,-73.932761,40.856503,-73.933312,40.855335,137.9146391,31
42429100,42454300,1126,-73.932761,40.856503,-73.933681,40.856783,83.57885041,49
42429104,42427780,1127,-73.932631,40.856716,-73.932043,40.857841,134.5410038,30
42429104,42429100,1128,-73.932631,40.856716,-73.932761,40.856503,26.09422684,6
42429104,42453591,1129,-73.932631,40.856716,-73.931475,40.856851,107.1937487,40
42429109,42427780,1130,-73.931818,40.858271,-73.932043,40.857841,51.43243528,12
42429109,1764387321,1131,-73.931818,40.858271,-73.9315042,40.8589437,79.3306585,18
42429174,42443524,1132,-73.930771,40.860641,-73.928817,40.860862,180.8585663,105
42429174,1764387326,1133,-73.930771,40.860641,-73.9312076,40.8596364,117.6515329,27
42429174,42427844,1134,-73.930771,40.860641,-73.9300037,40.8621121,176.3245346,42
42429184,42429211,1135,-73.9300194,40.8634187,-73.9289023,40.8646634,169.7828009,44
42429184,42431180,1136,-73.9300194,40.8634187,-73.928206,40.863614,161.0375561,95
42429184,1764647101,1137,-73.9300194,40.8634187,-73.929954,40.8625988,91.91051149,24
42429211,42429184,1138,-73.9289023,40.8646634,-73.9300194,40.8634187,169.7828009,44
42429211,42429212,1139,-73.9289023,40.8646634,-73.9281099,40.8650857,81.65499445,19
42429211,42431180,1140,-73.9289023,40.8646634,-73.928206,40.863614,130.60663,76
42429212,42429211,1141,-73.9281099,40.8650857,-73.9289023,40.8646634,81.65499445,19
42429212,595729841,1142,-73.9281099,40.8650857,-73.9277837,40.8652598,33.63050924,8
42429215,42429216,1143,-73.9272714,40.8655306,-73.925872,40.866025,130.1590454,29
42429215,42432795,1144,-73.9272714,40.8655306,-73.92662,40.864525,124.560882,28
42429215,42432799,1145,-73.9272714,40.8655306,-73.928057,40.8662,100.5446385,38
42429215,42441009,1146,-73.9272714,40.8655306,-73.9284202,40.8656391,99.47702433,24
42429215,595729841,1147,-73.9272714,40.8655306,-73.9277837,40.8652598,52.65798907,12
42429216,42429215,1148,-73.925872,40.866025,-73.9272714,40.8655306,130.1590454,29
42429216,42429217,1149,-73.925872,40.866025,-73.925005,40.866336,80.86195934,18
42429216,42440079,1150,-73.925872,40.866025,-73.926838,40.867064,141.3378524,82
42429217,42429216,1151,-73.925005,40.866336,-73.925872,40.866025,80.86195934,18
42429217,42429220,1152,-73.925005,40.866336,-73.92311,40.867016,176.7515979,40
42429217,42437921,1153,-73.925005,40.866336,-73.924385,40.865365,119.9429299,44
42429217,42445637,1154,-73.925005,40.866336,-73.925514,40.867133,98.45329862,36
42429220,42429217,1155,-73.92311,40.867016,-73.925005,40.866336,176.7515979,40
42429220,42429222,1156,-73.92311,40.867016,-73.9212171,40.867707,177.1185826,40
42429220,42437923,1157,-73.92311,40.867016,-73.922498,40.866064,117.7481852,43
42429220,42453349,1158,-73.92311,40.867016,-73.923623,40.867818,99.10061506,36
42429222,42429220,1159,-73.9212171,40.867707,-73.92311,40.867016,177.1185826,40
42429222,42431234,1160,-73.9212171,40.867707,-73.9217076,40.8684931,96.68674869,35
42429222,42431242,1161,-73.9212171,40.867707,-73.920612,40.866759,117.0944524,31
42429222,42429226,1162,-73.9212171,40.867707,-73.9197555,40.8681187,131.5013629,31
42429226,42453354,1163,-73.9197555,40.8681187,-73.92032,40.869001,109.0280393,40
42429226,42437925,1164,-73.9197555,40.8681187,-73.919215,40.867275,104.2837914,38
42429226,42429222,1165,-73.9197555,40.8681187,-73.9212171,40.867707,131.5013629,31
42429226,5071822871,1166,-73.9197555,40.8681187,-73.919497,40.8681842,22.97855837,6
42429228,42429231,1167,-73.918561,40.868482,-73.917594,40.868885,93.02811008,21
42429228,5071822871,1168,-73.918561,40.868482,-73.919497,40.8681842,85.78888925,20
42429228,42449593,1169,-73.918561,40.868482,-73.916588,40.867633,191.2580517,111
42429231,42429228,1170,-73.917594,40.868885,-73.918561,40.868482,93.02811008,21
42429231,42429236,1171,-73.917594,40.868885,-73.9167458,40.8693238,86.58435023,20
42429236,42429231,1172,-73.9167458,40.8693238,-73.917594,40.868885,86.58435023,20
42429236,42429242,1173,-73.9167458,40.8693238,-73.9158491,40.8698643,96.61919594,23
42429236,42429960,1174,-73.9167458,40.8693238,-73.915681,40.868889,101.9607955,60
42429242,42429244,1175,-73.9158491,40.8698643,-73.9151316,40.8704145,86.02957209,20
42429242,42454553,1176,-73.9158491,40.8698643,-73.915183,40.869551,66.35159101,25
42429242,42429236,1177,-73.9158491,40.8698643,-73.9167458,40.8693238,96.61919594,23
42429244,42429242,1178,-73.9151316,40.8704145,-73.9158491,40.8698643,86.02957209,20
42429244,1544809886,1179,-73.9151316,40.8704145,-73.9146859,40.8707672,54.31053272,13
42429244,42446231,1180,-73.9151316,40.8704145,-73.914694,40.870225,42.48574987,26
42429255,42427507,1181,-73.9132764,40.871714,-73.9126036,40.8722414,81.58218135,19
42429255,42444884,1182,-73.9132764,40.871714,-73.9116992,40.8710506,152.0987854,89
42429255,1769485254,1183,-73.9132764,40.871714,-73.9134592,40.8717992,18.09007404,11
42429314,42449187,1184,-73.9604135,40.7815447,-73.9609186,40.7808558,87.65513979,24
42429314,42429324,1185,-73.9604135,40.7815447,-73.9588106,40.7808689,154.6222908,42
42429324,42429314,1186,-73.9588106,40.7808689,-73.9604135,40.7815447,154.6222908,42
42429324,42446041,1187,-73.9588106,40.7808689,-73.9583191,40.7815366,85.01592626,23
42429324,596776164,1188,-73.9588106,40.7808689,-73.957306,40.7802344,145.147894,40
42429330,42429334,1189,-73.9570594,40.7801304,-73.9555814,40.7795072,142.57712,38
42429330,42454192,1190,-73.9570594,40.7801304,-73.9565682,40.7807974,84.93564559,23
42429330,596776164,1191,-73.9570594,40.7801304,-73.957306,40.7802344,23.78970655,7
42429334,42429330,1192,-73.9555814,40.7795072,-73.9570594,40.7801304,142.57712,38
42429334,42447132,1193,-73.9555814,40.7795072,-73.9560833,40.7788122,88.09639068,25
42429334,42429338,1194,-73.9555814,40.7795072,-73.9539755,40.7788301,154.913579,41
42429338,42450030,1195,-73.9539755,40.7788301,-73.9534887,40.7794971,84.75538895,19
42429338,42429340,1196,-73.9539755,40.7788301,-73.9517388,40.777887,215.7657129,57
42429338,42429334,1197,-73.9539755,40.7788301,-73.9555814,40.7795072,154.913579,41
42429340,42443037,1198,-73.9517388,40.777887,-73.9522412,40.7771924,88.07765318,32
42429340,42429338,1199,-73.9517388,40.777887,-73.9539755,40.7788301,215.7657129,57
42429340,42429342,1200,-73.9517388,40.777887,-73.9493698,40.776888,228.5392634,63
42429342,42454196,1201,-73.9493698,40.776888,-73.948881,40.7775516,84.5069611,32
42429342,42428037,1202,-73.9493698,40.776888,-73.947122,40.775929,217.4453841,58
42429342,42429340,1203,-73.9493698,40.776888,-73.9517388,40.777887,228.5392634,63
42429346,42428037,1204,-73.945275,40.775148,-73.947122,40.775929,178.2927407,103
42429346,42429348,1205,-73.945275,40.775148,-73.944765,40.774936,49.03433176,29
42429346,42439384,1206,-73.945275,40.775148,-73.944954,40.775584,55.51668881,32
42429348,42429346,1207,-73.944765,40.774936,-73.945275,40.775148,49.03433176,29
42429348,42451773,1208,-73.944765,40.774936,-73.944278,40.775608,85.25030065,51
42429348,42451766,1209,-73.944765,40.774936,-73.945267,40.774252,87.02983741,51
42429353,42427249,1210,-74.005951,40.707205,-74.0064696,40.706993,49.67136395,18
42429354,6262915548,1211,-74.0068357,40.707855,-74.007459,40.707219,88.85179111,35
42429354,42429353,1212,-74.0068357,40.707855,-74.005951,40.707205,103.8548304,38
42429373,42429374,1213,-73.994118,40.735313,-73.997341,40.736668,310.6959,112
42429373,42439070,1214,-73.994118,40.735313,-73.994585,40.734672,81.41795063,30
42429374,42429375,1215,-73.997341,40.736668,-74.0001742,40.7378614,273.2422284,98
42429374,42430253,1216,-73.997341,40.736668,-73.99684,40.737361,87.86493271,32
42429375,42429378,1217,-74.0001742,40.7378614,-74.0024001,40.7387436,212.031585,77
42429375,42439073,1218,-74.0001742,40.7378614,-74.0006278,40.7372222,80.70138145,29
42429378,42432214,1219,-74.0024001,40.7387436,-74.0027775,40.739375,77.072191,29
42429378,42432211,1220,-74.0024001,40.7387436,-74.0020342,40.7381296,74.91066598,29
42429388,42432214,1221,-74.0030522,40.7390674,-74.0027775,40.739375,41.41116163,17
42429388,6211332483,1222,-74.0030522,40.7390674,-74.0031635,40.7391128,10.65508317,4
42429390,42429394,1223,-74.003865,40.739418,-74.0053043,40.7400297,139.1049606,51
42429390,42436431,1224,-74.003865,40.739418,-74.0054071,40.7394127,130.0162864,48
42429390,6211332483,1225,-74.003865,40.739418,-74.0031635,40.7391128,68.18570642,26
42429394,42436431,1226,-74.0053043,40.7400297,-74.0054071,40.7394127,69.14186939,25
42429394,4557517555,1227,-74.0053043,40.7400297,-74.005864,40.740261,53.74028102,20
42429412,42431154,1228,-74.0074994,40.7409399,-74.0079644,40.7402946,81.75573181,30
42429412,42454325,1229,-74.0074994,40.7409399,-74.0069928,40.7416402,88.80356393,32
42429412,42429431,1230,-74.0074994,40.7409399,-74.00874,40.7414704,120.0785893,44
42429431,42431156,1231,-74.00874,40.7414704,-74.00896,40.7407313,84.23932623,31
42429452,42429457,1232,-73.9346816,40.8429382,-73.936126,40.84355,139.4856314,81
42429452,42442723,1233,-73.9346816,40.8429382,-73.9342023,40.8435645,80.50684456,22
42429452,42442722,1234,-73.9346816,40.8429382,-73.9351235,40.8423037,79.7804145,22
42429457,42429466,1235,-73.936126,40.84355,-73.937518,40.844137,134.2843709,78
42429457,42454611,1236,-73.936126,40.84355,-73.935653,40.844201,82.63576466,30
42429457,42455245,1237,-73.936126,40.84355,-73.93659,40.842915,80.71182114,30
42429466,42433044,1238,-73.937518,40.844137,-73.937982,40.843501,80.80908475,22
42429466,42433046,1239,-73.937518,40.844137,-73.937043,40.844788,82.71726976,22
42429466,42429474,1240,-73.937518,40.844137,-73.9387288,40.8446487,116.8781913,69
42429474,42428994,1241,-73.9387288,40.8446487,-73.9388653,40.8446886,12.33366851,8
42429474,42449627,1242,-73.9387288,40.8446487,-73.938262,40.8453,82.41408265,30
42429479,42449804,1243,-73.94261,40.846231,-73.942339,40.845333,102.41842,59
42429504,42429507,1244,-74.009016,40.705313,-74.0090528,40.7055418,25.62592058,10
42429504,1251958257,1245,-74.009016,40.705313,-74.0088781,40.7048603,51.65969821,19
42429507,2824895141,1246,-74.0090528,40.7055418,-74.0088308,40.7060194,56.30075611,22
42429521,42433715,1247,-74.0167436,40.7064989,-74.0175699,40.7068323,78.91259149,30
42429521,42433718,1248,-74.0167436,40.7064989,-74.0171175,40.7074569,141.5150697,55
42429530,42438235,1249,-73.939018,40.810856,-73.939494,40.810209,82.36948005,22
42429530,42446190,1250,-73.939018,40.810856,-73.9374069,40.8101617,156.232789,91
42429532,42434110,1251,-73.9421726,40.8121691,-73.9417258,40.8127828,77.9377239,22
42429532,42429530,1252,-73.9421726,40.8121691,-73.939018,40.810856,303.3963421,177
42429536,42438240,1253,-73.9451819,40.8134246,-73.9456596,40.8127862,81.60648278,19
42429536,2141026534,1254,-73.9451819,40.8134246,-73.9450358,40.8133636,14.06125276,9
42429538,42429536,1255,-73.947947,40.81458,-73.9451819,40.8134246,266.1731366,154
42429538,42434113,1256,-73.947947,40.81458,-73.947489,40.815207,79.68867356,21
42429538,42435825,1257,-73.947947,40.81458,-73.948419,40.813938,81.71972857,22
42429541,42424701,1258,-73.9593299,40.8193827,-73.9601312,40.8197265,77.62098952,45
42429541,42428876,1259,-73.9593299,40.8193827,-73.9566189,40.8182375,261.6337863,151
42429541,42434105,1260,-73.9593299,40.8193827,-73.958875,40.820005,79.10494133,46
42429541,42438228,1261,-73.9593299,40.8193827,-73.9597831,40.8187627,78.81180754,46
42429552,42435207,1262,-73.944597,40.803228,-73.945052,40.802599,79.76129877,21
42429552,42443817,1263,-73.944597,40.803228,-73.9429967,40.8025573,154.1556732,90
42429557,42431107,1264,-73.9731567,40.7985787,-73.9713467,40.7978216,174.275998,101
42429557,42441895,1265,-73.9731567,40.7985787,-73.9725352,40.7991459,82.13090217,49
42429562,42429563,1266,-74.0088463,40.7138056,-74.010128,40.714383,125.6895237,45
42429562,42449597,1267,-74.0088463,40.7138056,-74.0084008,40.7143685,72.98797929,27
42429563,42430007,1268,-74.010128,40.714383,-74.0105666,40.7138543,69.44374788,25
42429563,42429565,1269,-74.010128,40.714383,-74.0113427,40.714904,117.8160905,43
42429565,42430009,1270,-74.0113427,40.714904,-74.011527,40.714294,69.75961009,27
42429565,42429570,1271,-74.0113427,40.714904,-74.0132124,40.7152226,161.7217752,60
42429570,246858435,1272,-74.0132124,40.7152226,-74.0135493,40.715284,29.21281547,8
42429570,42429565,1273,-74.0132124,40.7152226,-74.0113427,40.714904,161.7217752,60
42429570,42449613,1274,-74.0132124,40.7152226,-74.0129331,40.7164234,135.5681271,37
42429577,42429630,1275,-74.0144853,40.7154353,-74.0153819,40.7158285,87.32244012,32
42429577,246858435,1276,-74.0144853,40.7154353,-74.0135493,40.715284,80.6946692,31
42429595,42446849,1277,-74.0155746,40.7155725,-74.0159377,40.715103,60.51254732,24
42429595,42429577,1278,-74.0155746,40.7155725,-74.0144853,40.7154353,93.48758556,35
42429595,42429630,1279,-74.0155746,40.7155725,-74.0153819,40.7158285,32.7719916,13
42429630,42446800,1280,-74.0153819,40.7158285,-74.0152427,40.7160103,23.37221445,9
42429630,42429633,1281,-74.0153819,40.7158285,-74.0164693,40.716328,107.1863895,39
42429630,42429595,1282,-74.0153819,40.7158285,-74.0155746,40.7155725,32.7719916,13
42429633,42446849,1283,-74.0164693,40.716328,-74.0159377,40.715103,174.0694048,66
42429633,42445291,1284,-74.0164693,40.716328,-74.015769,40.717671,163.5486049,61
42429633,42429630,1285,-74.0164693,40.716328,-74.0153819,40.7158285,107.1863895,39
42429636,42451650,1286,-73.9939481,40.7142842,-73.9941369,40.7142698,15.99804311,6
42429636,42429637,1287,-73.9939481,40.7142842,-73.9934,40.715355,127.7029234,46
42429637,42440798,1288,-73.9934,40.715355,-73.9942713,40.7156085,78.68026386,30
42429637,42429641,1289,-73.9934,40.715355,-73.9928237,40.7164855,134.7508526,49
42429637,42437990,1290,-73.9934,40.715355,-73.9926073,40.715118,71.83916538,27
42429641,42429643,1291,-73.9928237,40.7164855,-73.9922172,40.717668,141.0615386,52
42429641,3212472963,1292,-73.9928237,40.7164855,-73.9920125,40.7162425,73.53488107,27
42429643,42451660,1293,-73.9922172,40.717668,-73.9930898,40.7179326,79.2324605,30
